"日期","收入预估~iPad"
"2022-10-27","120533"
"2022-10-26","119925"
"2022-10-25","120485"
"2022-10-24","120491"
"2022-10-23","120334"
"2022-10-22","121076"
"2022-10-21","119987"
"2022-10-20","119727"
"2022-10-19","177611"
"2022-10-18","176925"
"2022-10-17","177610"
"2022-10-16","177773"
"2022-10-15","177469"
"2022-10-14","177703"
"2022-10-13","177522"
"2022-10-12","176353"
"2022-10-11","176193"
"2022-10-10","177506"
"2022-10-09","176698"
"2022-10-08","176814"
"2022-10-07","177208"
"2022-10-06","177610"
"2022-10-05","187105"
"2022-10-04","186885"
"2022-10-03","177910"
"2022-10-02","176297"
"2022-10-01","177926"
"2022-09-30","177633"
"2022-09-29","177646"
"2022-09-28","177248"
"2022-09-27","176259"
"2022-09-26","176251"
"2022-09-25","186266"
"2022-09-24","187772"
"2022-09-23","187195"
"2022-09-22","177686"
"2022-09-21","177793"
"2022-09-20","176737"
"2022-09-19","177174"
"2022-09-18","176369"
"2022-09-17","177878"
"2022-09-16","176465"
"2022-09-15","176288"
"2022-09-14","176817"
"2022-09-13","176948"
"2022-09-12","177473"
"2022-09-11","176646"
"2022-09-10","177481"
"2022-09-09","177065"
"2022-09-08","177463"
"2022-09-07","176851"
"2022-09-06","176989"
"2022-09-05","176867"
"2022-09-04","176387"
"2022-09-03","176990"
"2022-09-02","176731"
"2022-09-01","176897"
"2022-08-31","176379"
"2022-08-30","176583"
"2022-08-29","177104"
"2022-08-28","177834"
"2022-08-27","176643"
"2022-08-26","176956"
"2022-08-25","177155"
"2022-08-24","176220"
"2022-08-23","186101"
"2022-08-22","176465"
"2022-08-21","186768"
"2022-08-20","187677"
"2022-08-19","187052"
"2022-08-18","176903"
"2022-08-17","185891"
"2022-08-16","187115"
"2022-08-15","187344"
"2022-08-14","186078"
"2022-08-13","187213"
"2022-08-12","176347"
"2022-08-11","176367"
"2022-08-10","185807"
"2022-08-09","187049"
"2022-08-08","187161"
"2022-08-07","177581"
"2022-08-06","176728"
"2022-08-05","177169"
"2022-08-04","176758"
"2022-08-03","176599"
"2022-08-02","177436"
"2022-08-01","186318"
"2022-07-31","176460"
"2022-07-30","186826"
"2022-07-29","176830"
"2022-07-28","187163"
"2022-07-27","186114"
"2022-07-26","176507"
"2022-07-25","186797"
"2022-07-24","187067"
"2022-07-23","186198"
"2022-07-22","186886"
"2022-07-21","177438"
"2022-07-20","176192"
"2022-07-19","177435"
"2022-07-18","176339"
"2022-07-17","177210"
"2022-07-16","176958"
"2022-07-15","177348"
"2022-07-14","176898"
"2022-07-13","177656"
"2022-07-12","176959"
"2022-07-11","186759"
"2022-07-10","187932"
"2022-07-09","186892"
"2022-07-08","176276"
"2022-07-07","187010"
"2022-07-06","177885"
"2022-07-05","185868"
"2022-07-04","188115"
"2022-07-03","186968"
"2022-07-02","186630"
"2022-07-01","187349"
"2022-06-30","186259"
"2022-06-29","187019"
"2022-06-28","186620"
"2022-06-27","187797"
"2022-06-26","186218"
"2022-06-25","186966"
"2022-06-24","176652"
"2022-06-23","176441"
"2022-06-22","177716"
"2022-06-21","176315"
"2022-06-20","177953"
"2022-06-19","187245"
"2022-06-18","188500"
"2022-06-17","177005"
"2022-06-16","176738"
"2022-06-15","176702"
"2022-06-14","177080"
"2022-06-13","177768"
"2022-06-12","176571"
"2022-06-11","176385"
"2022-06-10","176260"
"2022-06-09","177495"
"2022-06-08","177482"
"2022-06-07","177938"
"2022-06-06","177925"
"2022-06-05","176357"
"2022-06-04","177071"
"2022-06-03","177868"
"2022-06-02","177868"
"2022-06-01","176205"
"2022-05-31","177819"
"2022-05-30","186199"
"2022-05-29","186159"
"2022-05-28","186116"
"2022-05-27","186755"
"2022-05-26","187197"
"2022-05-25","187153"
"2022-05-24","188467"
"2022-05-23","187925"
"2022-05-22","187514"
"2022-05-21","188229"
"2022-05-20","176725"
"2022-05-19","177901"
"2022-05-18","176796"
"2022-05-17","185948"
"2022-05-16","177456"
"2022-05-15","187094"
"2022-05-14","186984"
"2022-05-13","187362"
"2022-05-12","186984"
"2022-05-11","177947"
"2022-05-10","177047"
"2022-05-09","187411"
"2022-05-08","176218"
"2022-05-07","177725"
"2022-05-06","176592"
"2022-05-05","187090"
"2022-05-04","177670"
"2022-05-03","177911"
"2022-05-02","176700"
"2022-05-01","177007"
"2022-04-30","187049"
"2022-04-29","177303"
"2022-04-28","177057"
"2022-04-27","176474"
"2022-04-26","176868"
"2022-04-25","177344"
"2022-04-24","177954"
"2022-04-23","177122"
"2022-04-22","177069"
"2022-04-21","177096"
"2022-04-20","176620"
"2022-04-19","177754"
"2022-04-18","187062"
"2022-04-17","186503"
"2022-04-16","188093"
"2022-04-15","186074"
"2022-04-14","177795"
"2022-04-13","176200"
"2022-04-12","176222"
"2022-04-11","177445"
"2022-04-10","187538"
"2022-04-09","186485"
"2022-04-08","186409"
"2022-04-07","176363"
"2022-04-06","176947"
"2022-04-05","177757"
"2022-04-04","176817"
"2022-04-03","176551"
"2022-04-02","177277"
"2022-04-01","177462"
"2022-03-31","177891"
"2022-03-30","176976"
"2022-03-29","176818"
"2022-03-28","177176"
"2022-03-27","186081"
"2022-03-26","187846"
"2022-03-25","187218"
"2022-03-24","176620"
"2022-03-23","176298"
"2022-03-22","177149"
"2022-03-21","177496"
"2022-03-20","177699"
"2022-03-19","187008"
"2022-03-18","176402"
"2022-03-17","176962"
"2022-03-16","177717"
"2022-03-15","176905"
"2022-03-14","177232"
"2022-03-13","177549"
"2022-03-12","177723"
"2022-03-11","177081"
"2022-03-10","177217"
"2022-03-09","176864"
"2022-03-08","177448"
"2022-03-07","186827"
"2022-03-06","188217"
"2022-03-05","186018"
"2022-03-04","185853"
"2022-03-03","177429"
"2022-03-02","176290"
"2022-03-01","176424"
"2022-02-28","186099"
"2022-02-27","187106"
"2022-02-26","186878"
"2022-02-25","176359"
"2022-02-24","187085"
"2022-02-23","186038"
"2022-02-22","186261"
"2022-02-21","187457"
"2022-02-20","187445"
"2022-02-19","177619"
"2022-02-18","177180"
"2022-02-17","177686"
"2022-02-16","176840"
"2022-02-15","187247"
"2022-02-14","187899"
"2022-02-13","185744"
"2022-02-12","187928"
"2022-02-11","186829"
"2022-02-10","186931"
"2022-02-09","187122"
"2022-02-08","185584"
"2022-02-07","186645"
"2022-02-06","187491"
"2022-02-05","186841"
"2022-02-04","188206"
"2022-02-03","186704"
"2022-02-02","187108"
"2022-02-01","187175"
"2022-01-31","176761"
"2022-01-30","176754"
"2022-01-29","177665"
"2022-01-28","177813"
"2022-01-27","177411"
"2022-01-26","176453"
"2022-01-25","177616"
"2022-01-24","186599"
