"日期","1星","2星","3星","4星","5星"
"2020-12-16","61","5","4","6","40"
"2020-12-17","98","8","10","13","118"
"2020-12-18","202","17","25","13","228"
"2020-12-19","165","11","29","17","218"
"2020-12-20","226","19","31","35","308"
"2020-12-21","112","12","12","10","112"
"2020-12-22","62","5","9","7","71"
"2020-12-23","164","8","17","16","142"
"2020-12-24","52","3","7","5","44"
"2020-12-25","165","18","18","24","180"
"2020-12-26","189","15","19","27","264"
"2020-12-27","111","10","15","19","121"
"2020-12-28","213","20","25","33","264"
"2020-12-29","93","10","9","14","86"
"2020-12-30","93","9","13","17","97"
"2020-12-31","196","15","29","24","242"
"2021-01-01","225","13","36","41","501"
"2021-01-02","369","26","50","55","730"
"2021-01-03","253","23","25","42","334"
"2021-01-04","60","3","10","3","87"
"2021-01-05","77","6","9","9","66"
"2021-01-06","157","10","17","13","177"
"2021-01-07","103","8","22","14","132"
"2021-01-08","195","13","27","31","219"
"2021-01-09","126","9","18","21","252"
"2021-01-10","264","25","37","46","431"
"2021-01-11","188","14","19","25","258"
"2021-01-12","136","16","21","13","178"
"2021-01-13","161","14","28","28","222"
"2021-01-14","0","0","0","0","0"
"2021-01-15","526954","47261","78603","78320","557189"
"2021-01-16","4368","468","461","305","1219"
"2021-01-17","2282","204","254","147","642"
"2021-01-18","999","89","103","67","398"
"2021-01-19","503","48","59","44","269"
"2021-01-20","687","72","93","54","399"
"2021-01-21","574","58","89","64","367"
"2021-01-22","490","48","66","47","313"
"2021-01-23","513","54","75","56","305"
"2021-01-24","657","61","83","62","455"
"2021-01-25","289","23","34","22","222"
"2021-01-26","559","59","86","78","455"
"2021-01-27","409","46","49","46","343"
"2021-01-28","642","57","91","60","497"
"2021-01-29","310","27","39","42","282"
"2021-01-30","568","56","79","81","511"
"2021-01-31","390","38","39","46","291"
"2021-02-01","513","43","70","79","438"
"2021-02-02","475","61","53","51","341"
"2021-02-03","644","49","72","79","516"
"2021-02-04","412","27","60","42","375"
"2021-02-05","715","52","68","78","460"
"2021-02-06","675","31","76","45","394"
"2021-02-07","475","27","62","44","361"
"2021-02-08","735","52","92","67","436"
"2021-02-09","685","62","80","62","411"
"2021-02-10","709","52","87","67","425"
"2021-02-11","1135","58","75","48","419"
"2021-02-12","390","41","44","57","328"
"2021-02-13","357","23","36","41","291"
"2021-02-14","685","49","73","54","438"
"2021-02-15","454","31","42","50","355"
"2021-02-16","532","44","72","72","396"
"2021-02-17","310","26","33","48","295"
"2021-02-18","397","28","44","38","380"
"2021-02-19","476","32","56","54","400"
"2021-02-20","363","27","36","48","306"
"2021-02-21","150","11","21","13","155"
"2021-02-22","300","28","31","31","286"
"2021-02-23","446","46","57","52","442"
"2021-02-24","475","42","64","58","539"
"2021-02-25","363","32","56","47","340"
"2021-02-26","209","18","32","20","200"
"2021-02-27","424","40","41","65","445"
"2021-02-28","182","10","29","22","213"
"2021-03-01","143","17","16","19","150"
"2021-03-02","100","4","11","10","69"
"2021-03-03","144","12","19","22","155"
"2021-03-04","55","2","5","7","34"
"2021-03-05","0","0","0","0","0"
"2021-03-06","0","0","0","0","0"
"2021-03-07","-1","0","0","0","0"
"2021-03-08","77","8","13","13","85"
"2021-03-09","107","16","14","17","95"
"2021-03-10","127","10","14","11","106"
"2021-03-11","148","8","19","18","144"
