Topic 1,Topic 2,Topic 3,Topic 4,Topic 5
0.010526353,0.010566979,0.010540129,0.010529531,0.95783705
0.9597859,0.010060459,0.010126827,0.010017687,0.010009125
0.6988478,0.008793224,0.008773587,0.27487332,0.008712087
0.8993629,0.025184613,0.025391616,0.02505503,0.025005816
0.010528518,0.01054707,0.010540155,0.010527887,0.95785636
0.86662257,0.033334523,0.033373658,0.03333477,0.033334486
0.89978725,0.025047828,0.025069192,0.02504931,0.025046447
0.010528518,0.010547253,0.01054016,0.010527887,0.9578562
0.010526353,0.010566827,0.010540129,0.010529531,0.9578371
0.79733837,0.050015625,0.05264046,0.050002974,0.050002553
0.7998867,0.050002605,0.050104946,0.050003238,0.050002523
0.6174774,0.010961625,0.3501402,0.010856564,0.010564158
0.010528519,0.010547145,0.010540154,0.010527888,0.95785624
0.010528518,0.010547173,0.010540175,0.010527887,0.95785624
0.010528519,0.010546918,0.010540154,0.010527888,0.95785654
0.010528518,0.0105475625,0.010540184,0.010527887,0.9578559
0.010528519,0.010546826,0.010540158,0.010527888,0.95785666
0.050317444,0.7980677,0.050996643,0.050610553,0.050007686
0.010528519,0.010547191,0.010540157,0.010527888,0.95785624
0.010526352,0.010566974,0.010540128,0.01052953,0.95783705
0.022358965,0.022385098,0.9105741,0.02228421,0.022397649
0.022357868,0.022384446,0.91057754,0.02228302,0.022397123
0.010528517,0.0105471555,0.010540161,0.010527886,0.95785624
0.010528517,0.010547336,0.010540166,0.010527886,0.95785606
0.011765302,0.011800867,0.011782689,0.01176728,0.95288384
0.022384018,0.7340296,0.19906285,0.022278609,0.022244968
0.010528517,0.010547284,0.010540171,0.010527886,0.9578562
0.020123705,0.020112367,0.91953886,0.02006779,0.02015726
0.010526352,0.0105666295,0.010540127,0.01052953,0.95783734
0.010638525,0.010815118,0.8520567,0.11594869,0.01054095
0.01453393,0.014482974,0.71768826,0.23899598,0.014298804
0.0105263535,0.010566866,0.01054013,0.010529533,0.9578371
0.010526352,0.010566747,0.010540127,0.01052953,0.9578372
0.9425123,0.014358936,0.014434412,0.014367152,0.014327229
0.84561706,0.011225742,0.1208261,0.011199476,0.01113161
0.9262408,0.018369306,0.018575791,0.01863108,0.018183056
0.95527637,0.011139403,0.011334886,0.011137384,0.0111119505
0.91953254,0.020066604,0.02021677,0.020179836,0.020004287
0.13764866,0.014399798,0.108965844,0.7246639,0.01432182
0.012693208,0.9491727,0.012658379,0.012600215,0.012875526
0.014530993,0.94165075,0.01449263,0.014536158,0.0147895105
0.015621523,0.9377395,0.015640907,0.015595928,0.015402148
0.93092895,0.006124272,0.006196808,0.05067782,0.0060722237
0.0056325714,0.105001315,0.0056177727,0.87818134,0.0055670575
0.006560325,0.006489091,0.0065508843,0.97394645,0.00645322
0.0061515127,0.006091738,0.0061382735,0.97555447,0.006063992
0.006194893,0.0061186096,0.0061527817,0.9754679,0.0060658436
0.0054978356,0.0054277093,0.04404411,0.9396217,0.0054086694
0.85896194,0.010589767,0.1092548,0.010643895,0.010549676
0.91961926,0.02006632,0.0202123,0.020101534,0.020000584
0.8993972,0.025105055,0.025356676,0.025137445,0.02500361
0.022490337,0.022640074,0.022708604,0.90993464,0.022226393
0.9523415,0.0118722245,0.011864278,0.012136279,0.011785679
0.10045169,0.1004586,0.100466736,0.5981806,0.10044238
0.84314656,0.016831154,0.017061343,0.106260724,0.016700242
0.93786365,0.015518758,0.015699653,0.015500194,0.015417745
0.022459632,0.56344503,0.335183,0.022425614,0.056486763
0.92685413,0.0182374,0.018420711,0.018303836,0.018183919
0.016817216,0.8436441,0.016910672,0.10513382,0.017494231
0.22284523,0.0024564548,0.57320243,0.19907941,0.002416486
0.0046751183,0.98127896,0.0047073257,0.0046681464,0.004670468
0.11172688,0.004924301,0.075888366,0.8025719,0.0048885494
0.94637483,0.013404322,0.013443472,0.013431994,0.013345387
0.25613225,0.02754958,0.0037735372,0.70883256,0.003712075
0.0064914036,0.9739671,0.006554054,0.006476096,0.0065113725
0.94249123,0.014373716,0.014519336,0.014326985,0.014288723
0.9153409,0.007027613,0.006933491,0.063793175,0.0069048135
0.5941844,0.30774605,0.08741407,0.005284208,0.005371266
0.9526792,0.011886221,0.011846755,0.011810622,0.011777217
0.01344744,0.47972187,0.47970533,0.013624202,0.013501192
0.97981966,0.0050253887,0.0050712745,0.0050766,0.0050070724
0.022345865,0.022621011,0.9099795,0.02281376,0.022239847
0.96764386,0.008047637,0.008153795,0.008150763,0.008003936
0.8994136,0.0251036,0.02535332,0.0251273,0.025002219
0.9463307,0.013371349,0.0134387165,0.013514391,0.013344784
0.84362847,0.013654141,0.11585319,0.013525734,0.013338476
0.93328744,0.007417941,0.007438389,0.007441407,0.044414796
0.9196386,0.020062363,0.020222083,0.020076772,0.020000214
0.79678804,0.050518263,0.052048646,0.05064413,0.05000094
0.27408212,0.028791528,0.02932738,0.63920397,0.02859502
0.050708175,0.050591055,0.7973274,0.05137312,0.050000206
0.0154410675,0.545362,0.015624586,0.40795514,0.01561723
0.01821553,0.73939025,0.018410064,0.20408756,0.019896543
0.013018846,0.43265903,0.52916676,0.012646845,0.012508488
0.01054457,0.45741546,0.010637503,0.45918885,0.062213548
0.067929894,0.06729656,0.730658,0.06744884,0.066666774
0.014330232,0.47693902,0.014492192,0.39673248,0.097506076
0.011800048,0.55803585,0.011961071,0.40601957,0.01218349
0.011784249,0.5240696,0.01189898,0.43967363,0.012573467
0.010528518,0.010546964,0.010540153,0.010527887,0.9578565
0.010526352,0.010566546,0.010540127,0.01052953,0.9578374
0.0105263535,0.01056671,0.010540129,0.010529533,0.95783734
0.010526353,0.010566613,0.010540128,0.010529531,0.9578374
0.010528517,0.010547078,0.010540144,0.010527886,0.95785636
0.010528517,0.010547321,0.010540181,0.010527886,0.95785606
0.020107247,0.020089222,0.91962475,0.020044258,0.020134473
0.68770105,0.022461478,0.022409162,0.022705091,0.24472323
0.010528517,0.010546847,0.010540142,0.010527886,0.9578566
0.82433593,0.15150608,0.008119413,0.008036299,0.00800226
0.010528519,0.010547014,0.010540166,0.010527888,0.9578565
0.95980155,0.010039361,0.010125958,0.010027784,0.010005375
0.010528519,0.01054712,0.010540157,0.010527888,0.95785636
0.010528518,0.010547119,0.010540158,0.010527887,0.95785636
0.010528518,0.010547097,0.010540157,0.010527887,0.95785636
0.020130098,0.12603222,0.8136454,0.020049466,0.020142807
0.010528519,0.0105470335,0.01054017,0.010527888,0.95785636
0.010526353,0.010566671,0.010540128,0.010529531,0.95783734
0.9663688,0.00850854,0.008420221,0.008356716,0.0083457045
0.8844042,0.028592791,0.029377975,0.02903656,0.028588478
0.94264585,0.014301499,0.014449231,0.014303123,0.014300278
0.9711871,0.0071788225,0.007274345,0.0072069755,0.0071527665
0.010528517,0.010547201,0.01054016,0.010527886,0.95785624
0.010526353,0.010566568,0.010540128,0.010529531,0.9578374
0.011764729,0.011791,0.011782215,0.011766685,0.95289534
0.6745544,0.22407548,0.034615565,0.033418123,0.03333641
0.53333205,0.033646774,0.033562995,0.033334248,0.36612394
0.9099581,0.022487342,0.022285169,0.023038346,0.02223107
0.010554842,0.82412654,0.010538717,0.14424214,0.010537817
0.010528518,0.010547071,0.010540162,0.010527887,0.95785636
0.010528518,0.010546904,0.010540153,0.010527887,0.95785654
0.29855123,0.59719527,0.08676164,0.008783417,0.008708517
0.010526353,0.0105664935,0.010540128,0.010529531,0.9578375
0.0105263535,0.010566815,0.01054013,0.010529533,0.9578372
0.010528518,0.0105471155,0.010540168,0.010527887,0.95785636
0.8564166,0.008489645,0.008390557,0.08500704,0.041696113
0.010528519,0.010547273,0.010540161,0.010527888,0.9578562
0.010528519,0.010547005,0.010540195,0.010527888,0.95785636
0.010528516,0.010547316,0.010540188,0.0105278855,0.95785606
0.010528518,0.010547248,0.0105401585,0.010527887,0.9578562
0.020289436,0.02012744,0.9194042,0.020044988,0.020133924
0.010528519,0.010547183,0.010540155,0.010527888,0.95785624
0.010526516,0.010587516,0.010540295,0.0105374865,0.9578082
0.011764808,0.011789771,0.011782259,0.011766765,0.9528964
0.90975446,0.022408962,0.02296639,0.022613557,0.022256626
0.010526353,0.010566693,0.010540128,0.010529531,0.95783734
0.01550022,0.015457419,0.84906095,0.015412911,0.10456851
0.5630663,0.0057272525,0.4197486,0.005719539,0.0057382816
0.007727745,0.0077088154,0.9279953,0.007698644,0.04886947
0.010528518,0.010547387,0.010540161,0.010527887,0.95785606
0.01052852,0.010546977,0.010540175,0.010527889,0.9578565
0.018279342,0.01829328,0.82743216,0.018229282,0.11776595
0.94911397,0.012568245,0.012949355,0.0125298,0.012838628
0.0144804185,0.9416514,0.014561127,0.014485353,0.014821752
0.53366846,0.016959235,0.01691497,0.41576955,0.016687764
0.78923255,0.13200893,0.00631468,0.0062956866,0.066148125
0.7133662,0.025313184,0.0257077,0.21053143,0.025081513
0.9158556,0.0060133715,0.06612443,0.006120706,0.005885843
0.87543464,0.005610992,0.005649048,0.090860605,0.022444677
0.9528204,0.011786961,0.011834224,0.011791657,0.011766766
0.15102401,0.013421698,0.013633638,0.80855733,0.013363321
0.9382477,0.01542068,0.015517498,0.015428864,0.015385246
0.22759594,0.025184248,0.02558278,0.69660205,0.025035022
0.94645905,0.013367394,0.013423576,0.01341533,0.013334629
0.012846179,0.8304559,0.012653899,0.13153812,0.012505919
0.013590295,0.013505184,0.8350411,0.124498986,0.013364417
0.8818148,0.02882535,0.029183397,0.0287699,0.03140661
0.9551412,0.011146798,0.011177691,0.011155579,0.011378699
0.006343697,0.006278352,0.006323894,0.97480214,0.0062519433
0.00632492,0.00627809,0.0063209725,0.974823,0.006253031
0.014431516,0.14810336,0.014505585,0.8086577,0.014301813
0.94647104,0.013370354,0.013427939,0.013391836,0.013338816
0.005560042,0.93699104,0.0055777137,0.005559553,0.046311688
0.9495643,0.012572257,0.012673949,0.012681247,0.012508299
0.025248986,0.025510412,0.64832175,0.025538921,0.27537993
0.727627,0.013472093,0.013681535,0.23183517,0.01338423
0.022328334,0.90923065,0.022227785,0.02373474,0.022478454
0.33079925,0.27282578,0.022803005,0.35128596,0.022286002
0.8847384,0.0287096,0.029237416,0.028741656,0.02857297
0.9524158,0.011836573,0.011928724,0.012039652,0.011779204
0.9576697,0.010579701,0.0106592905,0.010556457,0.0105348695
0.8652849,0.03358579,0.034106664,0.033633567,0.033389047
0.9549744,0.01114859,0.011210114,0.011545846,0.011121023
0.96175295,0.009550418,0.009580496,0.00958679,0.009529337
0.7922746,0.01220057,0.011854819,0.011873774,0.1717962
0.7961171,0.01084682,0.010655261,0.17185059,0.010530257
0.9378145,0.015425009,0.0155211855,0.015852075,0.015387254
0.041801587,0.92638683,0.010559385,0.010648331,0.010603874
0.15424718,0.42012942,0.3848653,0.020348867,0.02040917
0.9551239,0.011195781,0.011423975,0.0111437375,0.011112619
0.5146144,0.39740273,0.029697131,0.029696522,0.028589193
0.9465115,0.013360585,0.013426917,0.0133666415,0.0133343795
0.274941,0.008371556,0.008404065,0.69993037,0.008353026
0.8993354,0.025121678,0.025377436,0.025145942,0.025019577
0.89937115,0.025108578,0.025352314,0.02516661,0.025001364
0.88486904,0.028709294,0.02904864,0.028800301,0.028572712
0.9599137,0.01001449,0.010051147,0.010020591,0.010000141
0.96509993,0.008717123,0.008739952,0.008740484,0.008702489
0.9260365,0.018333651,0.018364683,0.019072145,0.01819305
0.013499247,0.94590276,0.013640201,0.013607701,0.013350063
0.9525112,0.011916246,0.011919496,0.011877103,0.011775982
0.016784767,0.36385316,0.16872929,0.43371633,0.016916428
0.15776132,0.37240362,0.01867168,0.43247202,0.018691387
0.0074513922,0.048034184,0.92961127,0.007489808,0.0074133575
0.01828355,0.25904953,0.32457477,0.3796029,0.01848929
0.034117784,0.27483466,0.034674365,0.6230062,0.033366937
0.0077356393,0.007720363,0.96909,0.0077580293,0.0076959766
0.86553425,0.03352753,0.034031518,0.033573333,0.033333436
0.007740337,0.43665856,0.5398165,0.0077895704,0.007995019
0.93289876,0.01672831,0.01688756,0.016804997,0.016680377
0.010528519,0.010547001,0.010540167,0.010527888,0.9578565
0.010528518,0.010546855,0.010540158,0.010527887,0.95785654
0.14649652,0.016759157,0.8032723,0.016699502,0.016772538
0.010526351,0.010566853,0.010540126,0.010529529,0.9578371
0.022370158,0.02237512,0.91058594,0.022278216,0.022390591
0.010528518,0.010547118,0.010540158,0.010527887,0.95785636
0.010528519,0.010547005,0.010540162,0.010527888,0.9578565
0.7999487,0.050012738,0.050012946,0.05001328,0.050012346
0.01829966,0.23696776,0.70820254,0.018226402,0.01830366
0.011770749,0.95265925,0.011798558,0.011786903,0.011984584
0.010528518,0.010546967,0.010540163,0.010527887,0.9578565
0.0201301,0.12603234,0.81364536,0.020049468,0.020142809
0.01677388,0.3255178,0.6242297,0.016707018,0.016771559
0.01677388,0.32551348,0.6242341,0.016707018,0.016771559
0.7993477,0.05016216,0.050166126,0.050166987,0.050157
0.010528518,0.01054708,0.010540179,0.010527887,0.95785636
0.010526353,0.0105671305,0.010540129,0.010529531,0.9578368
0.010528518,0.010547301,0.010540165,0.010527887,0.9578562
0.010526353,0.010566516,0.010540128,0.010529531,0.9578375
0.010528518,0.01054705,0.010540163,0.010527887,0.95785636
0.018292068,0.12893301,0.81594205,0.018530862,0.018302029
0.9525492,0.011855432,0.011948019,0.011878964,0.01176838
0.010528517,0.010547117,0.010540166,0.010527886,0.95785624
0.86009675,0.09951451,0.013698072,0.013352747,0.013337886
0.14436339,0.020137131,0.7952943,0.020048482,0.020156737
0.72252506,0.018196559,0.018214995,0.22287014,0.018193232
0.010528517,0.010546933,0.010540143,0.010527886,0.9578566
0.4605599,0.41638452,0.040007446,0.040095903,0.042952236
0.010528518,0.010546926,0.010540165,0.010527887,0.9578565
0.927244,0.01818212,0.01820958,0.018182183,0.018182108
0.010528519,0.010547216,0.010540133,0.010527888,0.95785624
0.020178707,0.02013132,0.7974335,0.020051938,0.14220455
0.084955126,0.58910024,0.21058829,0.010363008,0.104993366
0.011764728,0.011790864,0.011782177,0.011766684,0.9528956
0.010526351,0.010566917,0.010540127,0.010529529,0.95783705
0.010528742,0.2533608,0.0105435,0.010530515,0.7150364
0.44037405,0.040110696,0.041566733,0.43790874,0.04003979
0.010528517,0.010547071,0.010540151,0.010527886,0.95785636
0.010526353,0.010566904,0.010540129,0.010529531,0.9578371
0.067243814,0.066689156,0.399505,0.3998878,0.066674225
0.010528517,0.010547142,0.010540176,0.010527886,0.95785624
0.011764808,0.011789898,0.011782275,0.011766765,0.9528963
0.010528517,0.010547145,0.010540129,0.010527886,0.95785636
0.010526352,0.010566627,0.010540127,0.01052953,0.95783734
0.010528518,0.010547113,0.010540171,0.010527887,0.95785624
0.010528518,0.010547064,0.010540178,0.010527887,0.95785636
0.010528519,0.010547077,0.010540165,0.010527888,0.95785636
0.010528519,0.010547026,0.010540151,0.010527888,0.9578565
0.010528519,0.010547114,0.010540157,0.010527888,0.95785636
0.016729757,0.016838979,0.9327417,0.017009178,0.01668045
0.010528518,0.010546967,0.01054015,0.010527887,0.9578565
0.020135283,0.020169843,0.8062109,0.020058563,0.13342547
0.010528517,0.010546994,0.010540161,0.010527886,0.9578565
0.011943336,0.012628642,0.67488474,0.28876966,0.011773629
0.012624021,0.012592999,0.94945663,0.012819538,0.012506762
0.022366766,0.022393176,0.9105403,0.022292959,0.022406796
0.010526353,0.01056705,0.010540129,0.010529531,0.9578369
0.84173656,0.016728377,0.0168401,0.016739653,0.107955284
0.8375391,0.012574091,0.012667747,0.12470193,0.012517202
0.96452296,0.008808138,0.008929106,0.009033094,0.008706689
0.79759973,0.005961351,0.005996872,0.09707684,0.093365155
0.9194931,0.020100856,0.020252336,0.020116422,0.02003731
0.9330891,0.016709872,0.016813625,0.016719613,0.016667835
0.8236433,0.07633356,0.005208353,0.08968121,0.005133533
0.9595149,0.01009592,0.010237325,0.010150356,0.010001441
0.33973247,0.011818741,0.62348753,0.01182259,0.013138637
0.88488567,0.028715195,0.029073376,0.028747432,0.028578345
0.8640615,0.09537556,0.0135641,0.013645621,0.013353255
0.015708644,0.9376948,0.015630433,0.01557939,0.0153867835
0.949541,0.012584045,0.012701565,0.01266567,0.012507732
0.36067608,0.60737556,0.010776734,0.010643052,0.010528588
0.9205241,0.055552963,0.0077940566,0.007947118,0.008181763
0.18969296,0.009586916,0.009663329,0.78152764,0.0095291855
0.95236796,0.011882671,0.012016922,0.011953207,0.011779207
0.91668135,0.05900795,0.008192236,0.008113784,0.008004686
0.0031403382,0.32038754,0.0031385543,0.6556989,0.017634677
0.97319293,0.006705048,0.006713098,0.006710166,0.0066787763
0.010258556,0.01024933,0.58727276,0.38220516,0.010014174
0.028962,0.029029923,0.59114826,0.32227743,0.028582392
0.6265264,0.124037296,0.21270196,0.018539093,0.018195253
0.97112614,0.007204178,0.007358132,0.0071665845,0.007144941
0.91837245,0.020062946,0.020266032,0.020213794,0.02108478
0.93300414,0.016710803,0.016810868,0.016805455,0.016668737
0.012543251,0.8867941,0.012721915,0.07517076,0.012770014
0.3615454,0.016883323,0.58754575,0.017294811,0.01673069
0.9661435,0.008474368,0.008415054,0.008621611,0.008345493
0.9106667,0.022300754,0.022490956,0.022318931,0.022222586
0.9269747,0.01823389,0.018362487,0.018245671,0.018183239
0.9193059,0.020064589,0.020547407,0.020081306,0.020000719
0.0038746689,0.96158385,0.003897622,0.026789734,0.0038540945
0.007150727,0.9712839,0.0071895667,0.0071488936,0.0072269035
0.84065217,0.076790184,0.07320168,0.0045736386,0.004782357
0.9677106,0.008057703,0.008188645,0.008038774,0.008004312
0.7707651,0.009123831,0.009234705,0.20178232,0.009094066
0.78809035,0.0072052875,0.007233173,0.19032127,0.00714987
0.00490585,0.98034126,0.0049473937,0.0048948396,0.004910627
0.9106366,0.02230803,0.02249931,0.022326427,0.022229586
0.9498321,0.012531339,0.01259146,0.012536862,0.012508213
0.03416328,0.033850953,0.03509696,0.6969262,0.19996262
0.4932075,0.40340194,0.035075165,0.03497975,0.033335615
0.922445,0.0074400506,0.055173423,0.0075297486,0.0074117943
0.76603866,0.011869937,0.19830479,0.011988553,0.01179806
0.86552924,0.033527784,0.034035742,0.033573598,0.03333367
0.9463362,0.013408429,0.0134630045,0.013458301,0.013334071
0.91066355,0.022301378,0.022492345,0.022319578,0.022223186
0.008095893,0.008044238,0.008128449,0.96772027,0.008011149
0.80818075,0.009126051,0.009170059,0.16442493,0.009098226
0.009141944,0.963271,0.009241173,0.00913505,0.009210792
0.86552775,0.03352757,0.034029406,0.03358175,0.03333348
0.14144702,0.81156105,0.015893815,0.015418045,0.015680056
0.01700422,0.52107257,0.42796865,0.01726141,0.016693207
0.9464836,0.013360128,0.013429875,0.013392461,0.013333936
0.88486546,0.028724646,0.029065242,0.028757177,0.028587438
0.9424644,0.014356876,0.014511979,0.014371484,0.014295257
0.9192623,0.020126808,0.020453801,0.020156754,0.020000374
0.79668933,0.05054624,0.052064307,0.050673112,0.05002702
0.89926946,0.025109066,0.025481058,0.025132935,0.025007458
0.23242389,0.028774424,0.4066583,0.30349585,0.02864751
0.013504056,0.13982785,0.013558721,0.81977355,0.013335829
0.012564768,0.8557723,0.10664502,0.012511546,0.0125063555
0.16594195,0.013457552,0.49534464,0.31188568,0.013370144
0.0030853364,0.3633332,0.62737817,0.0031057345,0.0030976115
0.034284778,0.34201297,0.035256356,0.3990003,0.18944559
0.0052748225,0.45304132,0.53102607,0.0053041857,0.0053536287
0.92650324,0.018463926,0.01836215,0.018480644,0.018190077
0.04148048,0.04017095,0.83694625,0.041238904,0.040163416
0.0038133604,0.98463875,0.003952793,0.0037940834,0.0038009994
0.040406164,0.0403404,0.83840764,0.040845063,0.04000074
0.020127885,0.020123104,0.9195698,0.020044565,0.020134646
0.018434009,0.018280454,0.9267768,0.018218273,0.018290445
0.010528516,0.01054704,0.01054015,0.0105278855,0.95785636
0.009566731,0.34494787,0.009623875,0.56758624,0.068275295
0.020107165,0.020089313,0.91962475,0.020044262,0.020134488
0.0105263535,0.010566798,0.010540129,0.010529533,0.9578372
0.06688494,0.7323351,0.066921264,0.066978574,0.06688014
0.16506487,0.018416064,0.7799548,0.018239202,0.018325066
0.020126853,0.12622191,0.8134327,0.020062909,0.020155665
0.95274997,0.011815976,0.011862015,0.011791862,0.011780228
0.9179613,0.008339147,0.056860577,0.008501978,0.008336996
0.16347134,0.6344751,0.025463773,0.15157643,0.025013288
0.022383252,0.5456114,0.02276886,0.38649714,0.022739328
0.50954103,0.21509169,0.03344661,0.2085481,0.033372577
0.70253175,0.24156679,0.0184303,0.018389462,0.019081645
0.9596235,0.010065683,0.010275282,0.010022165,0.010013371
0.010528517,0.010546925,0.01054016,0.010527886,0.9578565
0.0105263535,0.010566514,0.010540129,0.010529533,0.9578375
0.9427371,0.014295499,0.014297263,0.014382911,0.01428725
0.010528518,0.01054691,0.010540153,0.010527887,0.95785654
0.010528518,0.010546873,0.010540157,0.010527887,0.95785654
0.010528518,0.010547186,0.0105401445,0.010527887,0.95785624
0.9529362,0.011764889,0.011769164,0.011764917,0.011764883
0.49721128,0.1556381,0.028599735,0.1892921,0.12925878
0.8839454,0.02881616,0.029229444,0.029425122,0.028583858
0.6316817,0.2472114,0.04026403,0.040758356,0.040084522
0.9272105,0.018210322,0.018196614,0.018200414,0.018182117
0.011764728,0.011790873,0.011782207,0.011766684,0.95289546
0.010528518,0.010547115,0.01054016,0.010527887,0.95785636
0.0033509925,0.9141243,0.07581354,0.0033517345,0.003359422
0.010528519,0.010547308,0.010540166,0.010527888,0.9578562
0.9424778,0.014367802,0.014560791,0.014304219,0.014289383
0.010528517,0.010547461,0.010540141,0.010527886,0.95785594
0.010526489,0.25336218,0.010543517,0.010530533,0.7150373
0.010673351,0.88014585,0.010674162,0.08796703,0.0105395755
0.010528519,0.010547119,0.010540184,0.010527888,0.95785624
0.010526353,0.010566717,0.010540128,0.010529531,0.95783734
0.018308999,0.018319534,0.7128149,0.018232802,0.23232377
0.010528519,0.0105475215,0.010540147,0.010527888,0.95785594
0.8999366,0.025011502,0.02503732,0.025010502,0.025004026
0.010528517,0.010547074,0.0105401585,0.010527886,0.95785636
0.010528518,0.01054716,0.010540158,0.010527887,0.95785624
0.010528518,0.01054706,0.010540159,0.010527887,0.95785636
0.0117647275,0.011790924,0.011782179,0.011766682,0.95289546
0.010528519,0.010547152,0.010540172,0.010527888,0.95785624
0.010528518,0.010547138,0.010540183,0.010527887,0.95785624
0.011764728,0.011790955,0.011782179,0.011766684,0.95289546
0.010528517,0.010547116,0.010540171,0.010527886,0.95785624
0.010528518,0.01054686,0.010540144,0.010527887,0.95785654
0.010528518,0.0105471825,0.0105401585,0.010527887,0.95785624
0.010528519,0.010546994,0.010540166,0.010527888,0.9578565
0.018269822,0.018255448,0.9269638,0.018218998,0.018291906
0.010148825,0.010315241,0.7888345,0.18069842,0.010002978
0.4886835,0.010260646,0.4807598,0.010287117,0.010008952
0.23096563,0.011938654,0.73334825,0.0119799515,0.011767501
0.040415622,0.040350024,0.83845174,0.04077285,0.04000972
0.73572785,0.0053474815,0.08841013,0.13922095,0.031293593
0.9496309,0.012571219,0.012694297,0.012596283,0.012507304
0.025281213,0.025172187,0.31414288,0.61038834,0.025015393
0.92677116,0.018248668,0.018410766,0.018371861,0.018197484
0.013487074,0.30166328,0.013555206,0.5435107,0.12778375
0.9756689,0.0060862,0.006101795,0.0060805376,0.006062623
0.9551491,0.011166594,0.011247622,0.011320108,0.011116541
0.96993977,0.0075165275,0.007602165,0.007527668,0.0074138655
0.9261348,0.018232897,0.018353105,0.018244624,0.019034535
0.9382087,0.015424898,0.015529908,0.015448445,0.015388069
0.89192873,0.012191863,0.01220231,0.07189766,0.0117794685
0.0057390467,0.16518636,0.8177829,0.005646956,0.005644736
0.0061178566,0.20006305,0.123454235,0.6642896,0.006075338
0.88475674,0.028739773,0.029102214,0.02879942,0.028601896
0.77316314,0.009159959,0.009219429,0.19934997,0.009107499
0.015634881,0.8608015,0.015672814,0.015574781,0.09231601
0.269345,0.011848703,0.0119603425,0.69508034,0.011765638
0.3984922,0.040773187,0.47949877,0.04122541,0.04001048
0.8370246,0.116035886,0.01570139,0.015848733,0.015389325
0.009131125,0.009127845,0.81098163,0.16164583,0.009113531
0.9094073,0.022506142,0.022876173,0.022964645,0.022245679
0.93218255,0.016726995,0.016884351,0.01684595,0.017360143
0.033633143,0.03365897,0.86546296,0.03387626,0.03336868
0.46099317,0.0125426855,0.5005363,0.012542293,0.013385508
0.9106555,0.022303518,0.022494,0.022321766,0.022225235
0.034189917,0.033736337,0.034634594,0.8641044,0.03333476
0.89920413,0.02510242,0.025356263,0.025336156,0.025001027
0.10908561,0.8356485,0.01831419,0.018570032,0.018381735
0.022568857,0.907897,0.022979807,0.022784341,0.023769999
0.92651993,0.018324673,0.018703282,0.01826952,0.018182533
0.008343684,0.8335971,0.052990574,0.008351566,0.09671709
0.24318807,0.025718909,0.025671043,0.680408,0.025014017
0.91043705,0.022326007,0.022586662,0.022403432,0.02224688
0.8989388,0.008104269,0.076910995,0.008041176,0.008004763
0.93275553,0.01680774,0.017004697,0.016743045,0.016689025
0.9527315,0.011791821,0.011860399,0.011844829,0.011771463
0.96652657,0.0083639175,0.008389298,0.008366751,0.008353448
0.013349046,0.9462246,0.013470853,0.013338062,0.013617462
0.011460336,0.9548585,0.011204952,0.011240965,0.011235276
0.22938934,0.7202833,0.016938236,0.016695844,0.016693268
0.9456795,0.013812174,0.013790586,0.013381628,0.013336113
0.020039449,0.91694856,0.020227147,0.021185897,0.021598928
0.85771173,0.010791267,0.11029753,0.010665927,0.010533511
0.91064316,0.022306697,0.022496784,0.022325054,0.022228306
0.9424925,0.014365415,0.014423321,0.014413911,0.014304863
0.5144119,0.34942022,0.018519975,0.099364825,0.018283019
0.018494898,0.018462682,0.018487228,0.92637104,0.01818417
0.040406518,0.04034066,0.8381147,0.041137427,0.040000696
0.29001313,0.27453908,0.034477796,0.3676321,0.03333794
0.022623911,0.022468781,0.022942688,0.69229275,0.23967189
0.6450396,0.020108517,0.020309476,0.2945111,0.020031312
0.838187,0.040299725,0.041140884,0.04037092,0.040001515
0.8308521,0.10350525,0.009373308,0.009247662,0.047021665
0.94636494,0.013386529,0.013516044,0.01339887,0.013333623
0.95262885,0.011820595,0.011955131,0.011823013,0.011772398
0.9105515,0.022329265,0.022520885,0.022348313,0.022250025
0.40270203,0.02228708,0.53048056,0.022300651,0.022229724
0.15982156,0.022309031,0.77332985,0.022300774,0.0222388
0.4027246,0.02228708,0.5304579,0.022300655,0.022229724
0.010821839,0.47900623,0.010630074,0.4890058,0.01053606
0.0025632838,0.93228203,0.0026084438,0.0025554905,0.059990767
0.006172967,0.006082522,0.8287945,0.15287392,0.006076172
0.008343726,0.9664608,0.008429977,0.008352216,0.008413243
0.22704293,0.022636196,0.022821907,0.48206347,0.24543549
0.005423726,0.54631317,0.4373598,0.00546005,0.005443274
0.005012553,0.33777684,0.6470888,0.005068767,0.0050530136
0.1683011,0.01546908,0.7853309,0.015417658,0.01548126
0.0105263535,0.010566675,0.010540129,0.010529533,0.95783734
0.010528517,0.010547065,0.010540164,0.010527886,0.95785636
0.010528519,0.010547269,0.01054017,0.010527888,0.9578562
0.010526352,0.010566525,0.010540127,0.01052953,0.9578374
0.010528519,0.010547163,0.010540165,0.010527888,0.95785624
0.24734262,0.018314328,0.6976624,0.018342232,0.018338371
0.011764805,0.011789723,0.011782269,0.0117667625,0.9528964
0.020130096,0.12602125,0.8136564,0.020049466,0.020142809
0.010528519,0.010547163,0.010540168,0.010527888,0.95785624
0.020130103,0.12604648,0.8136311,0.020049468,0.020142812
0.8012321,0.13301371,0.008536508,0.00844065,0.04877703
