id,bid,user_id,screen_name,text,article_url,location,at_users,topics,reposts_count,comments_count,attitudes_count,created_at,source,retweet_id,ip,user_authentication
5114027094839982,P5SUlkj6e,5206903682,华爹帝的小狗1号,华晨宇超话猜猜歌王华晨宇会唱新专辑的哪首歌曲❓是自由浪漫具象演绎的纯爱之歌《风之海》🌊是精灵唱诗班歌颂每一个独属于你的人生《那些我尚未知道的美丽》🧚是从北欧的风中驶来的《忒修斯的船》🚢是多巴胺配色的数学摇滚《普通到不普通的人生》还是肾上腺素飙升的刺激战场buff曲《永不熄灭的火焰》🔥#微博之夜#hcy#微博年度喜爱演出#HCY#给华晨宇的年终告白#花花L华晨宇工作室的微博视频,,,,"微博之夜,微博年度喜爱演出,给华晨宇的年终告白",1,2,2,2024-12-21 14:28,华晨宇超话,,河南,普通用户
5114023122572142,P5SNWaN8a,5817629131,闪闪_yu,华晨宇超话猜猜歌王华晨宇会唱新专辑的哪首歌曲❓是自由浪漫具象演绎的纯爱之歌《风之海》🌊是精灵唱诗班歌颂每一个独属于你的人生《那些我尚未知道的美丽》🧚是从北欧的风中驶来的《忒修斯的船》🚢是多巴胺配色的数学摇滚《普通到不普通的人生》还是肾上腺素飙升的刺激战场buff曲《永不熄灭的火焰》🔥#微博之夜##微博KING和QUEEN#@华晨宇yu,,,华晨宇yu,"微博之夜,微博KING和QUEEN",0,1,0,2024-12-21 14:13,华晨宇超话,,河南,普通用户
5114020590518302,P5SJR2aPI,6786132780,宇丸粗面yu,华晨宇超话#给华晨宇的年终告白#猜猜歌王华晨宇会唱新专辑的哪首歌曲❓是自由浪漫具象演绎的纯爱之歌《风之海》🌊是精灵唱诗班歌颂每一个独属于你的人生《那些我尚未知道的美丽》🧚是从北欧的风中驶来的《忒修斯的船》🚢是多巴胺配色的数学摇滚《普通到不普通的人生》还是肾上腺素飙升的刺激战场buff曲《永不熄灭的火焰》🔥#微博之夜##微博KING和QUEEN#,,,,"给华晨宇的年终告白,微博之夜,微博KING和QUEEN",2,2,0,2024-12-21 14:03,华晨宇超话,,安徽,黄V
5114492004864198,P650ckpoO,2168367967,乱糟糟,和平精英超话q超体四妹车缺一,,,,,0,3,5,2024-12-22 21:16,和平精英超话,,江西,普通用户
5114491806687190,P64ZSs3DU,7734102372,钟懿代出,钟懿编号31222💰2xxx需要代出➕置顶vx苹果Q区22粉6特效4满级1车巧克力三姐妹第五大道梦幻火箭放客都市馨动时刻童趣迷兔香水柠檬花仙子猪脸蓝莓草莓娃娃鹿灵狂沙彩虹嘻嘻胖达团团圆圆小丑鱼主副套红眼罩兔斯基粉熊背包多飞行器绿蹦蹦有二次支持包赔🉑看我置顶更多蹲号选号每天更新99+和平精英弃游卖号超话,,,,,0,0,0,2024-12-22 21:15,和平精英弃游卖号超话,,江苏,普通用户
5114491702346441,P64ZI9QpP,3478095627,快走开我有厌蠢症,和平精英超话哈哈哈哈去年拍的今年对上了,,,,,0,0,1,2024-12-22 21:15,和平精英超话,,广东,黄V
5114491696321812,P64ZHqwAI,7734102372,钟懿代出,钟懿编号31222💰2xxx需要代出➕置顶vx苹果Q区22粉6特效4满级1车巧克力三姐妹第五大道梦幻火箭放客都市馨动时刻童趣迷兔香水柠檬花仙子猪脸蓝莓草莓娃娃鹿灵狂沙彩虹嘻嘻胖达团团圆圆小丑鱼主副套红眼罩兔斯基粉熊背包多飞行器绿蹦蹦有二次支持包赔🉑看我置顶更多蹲号选号每天更新99+和平精英交易超话,,,,,0,0,0,2024-12-22 21:15,和平精英交易超话,,江苏,普通用户
5114490931122640,P64Yt4I36,7859340605,泡个妞喝,和平精英陪玩俱乐部超话老婆们这里每天都有首单【9.9r】半小时不限娱乐技术‼️有战绩图信誉图，猛男猛女都有哒～➕v：cx330ouys,,,,,0,1,1,2024-12-22 21:12,和平精英陪玩俱乐部超话,,湖南,普通用户
5114490790085606,P64Yf0mgK,6666001766,不忘卿卿,和平精英租号超话iq现在有号吗，租三个小时,,,,,0,8,1,2024-12-22 21:11,和平精英租号超话,,河南,普通用户
5114490658756815,P64Y1AK2X,7491048656,可乐炸毛O_o,和平精英超话8k以上的来,,,,,0,0,0,2024-12-22 21:10,和平精英超话,,安徽,普通用户
5114490626511497,P64XYrjW9,2794529925,小井不吃鱼,和平精英超话明天周一不太友好啊晚安,,,,,0,0,2,2024-12-22 21:10,和平精英超话,,辽宁,红V
5114490603965857,P64XWgDHr,7244712470,奶油草莓冰0,AG和平精英超话12.2275存,,,,,0,0,0,2024-12-22 21:10,AG和平精英超话,,甘肃,普通用户
5114490553107188,P64XRd2jW,6188150624,Metanoiaaaa_,和平精英超话#和平精英流浪地球创作官##和平精英极寒模式#日常跑图打卡,,,,"和平精英流浪地球创作官,和平精英极寒模式",310,204,220,2024-12-22 21:10,和平精英超话,,广东,黄V
5114496077532706,P656LvBBg,5569359658,游戏租号特价版,游戏租号特价平台！安卓苹果手游端游！最低1元租v10！王者荣耀租号、蛋仔派对租号、原神租号、光遇租号、第五人格租号、和平精英租号等超多热门游戏特价租:O网页链接账号超多低价种类齐全总有你想要的无押金非云游戏，不定期发放满减优惠券！⚠️下单后上号器上号，问题账号可随时维权撤单！,,,,,0,0,0,2024-12-22 21:32,Android,,山东,普通用户
5114495460968185,P655M43RT,7583990270,外卖网红小哥,@穿越火线@腾讯客服最近微信群有人像我反应，QQ号老是被盗，穿越火线端游大部分武器装备和其它的都被分解，建议分解武器装备之前实名认证一下然后人脸识别，那哥们另外一个号让别人分解的一个好武器都没有了吗，都是一些老武器了，好不容易打二十个人还被说成是科技啊！我们CF端游玩的太菜他们举报，你们就给搞小黑屋，CF手游利用断网打，你们不管，CF端游分解武器装备你们不管，CF手游遇到墙都能打死人你们不管，CF端游大哥你们不管，一些人恶意登录别人QQ分解CF端游武器装备你们不管，CF手游利用断网生化模式，CF端游骂人你们不管，当初你们搞绿色联盟干什么的呀，就是这么骗人🤥的人啊，腾讯客服你是干什么吃的啊！现在小孩子都能登录和平精英与和平精英体验服，王者荣耀体验服与王者荣耀，就这么代理的游戏啊！,,,"穿越火线,腾讯客服",,0,2,4,2024-12-22 21:30,vivo Y76s,,江苏,普通用户
5114490576177629,P64XTpV5b,1677969704,微博之夜,【#微博之夜#·评选速递】2024#微博之夜年度推荐#火热进行中，九大赛道今日TOP3热力来袭！（截至21:00左右）❶#微博年度星光人物#TOP1@十个勤天TOP2@成毅TOP3@邓为D❷#微博年度能量人物#TOP1@孙颖莎TOP2@A阿条本条TOP3@王楚钦___❸#微博年度喜爱电影#TOP1《热辣滚烫》@电影热辣滚烫TOP2《维和防暴队》@电影维和防暴队TOP3《第二十条》@电影第二十条❹#微博年度喜爱剧集#TOP1《深潜》@电视剧深潜TOP2《承欢记》@电视剧承欢记TOP3《永夜星河》@永夜星河官微❺#微博年度喜爱综艺#TOP1《种地吧2》@你好种地少年限定版TOP2《开始推理吧2》@开始推理吧TOP3《声生不息家年华》@声生不息官微❻#微博年度喜爱音乐#TOP1《河》@种地吧何浩楠演唱TOP2《第十幕（EpisodeX）》@Dear-迪丽热巴演唱TOP3《我们》@X玖少年团肖战DAYTOY演唱❼#微博年度喜爱演出#TOP1种下一个未来十个勤天2024巡回演唱会@种下一个未来2024TOP22024华晨宇火星演唱会@华晨宇yuTOP3蒋敦豪二九十八巡演@种地吧蒋敦豪❽#微博年度喜爱游戏#TOP1《王者荣耀》@王者荣耀TOP2《和平精英》@和平精英TOP3《恋与深空》@恋与深空❾#微博年度喜爱动漫#TOP1《喜羊羊与灰太狼》@喜羊羊与灰太狼CPETOP2《天官赐福动画》@天官赐福动画官方TOP3《名侦探柯南》@名侦探柯南中国官方微博即刻点击👉【微博之夜】参与推荐，助TA卫冕荣耀吧！,,,"十个勤天,成毅,邓为D,孙颖莎,A阿条本条,王楚钦___,电影热辣滚烫,电影维和防暴队,电影第二十条,电视剧深潜,电视剧承欢记,永夜星河官微,你好种地少年限定版,开始推理吧,声生不息官微,种地吧何浩楠,Dear-迪丽热巴,X玖少年团肖战DAYTOY,种下一个未来2024,华晨宇yu,种地吧蒋敦豪,王者荣耀,和平精英,恋与深空,喜羊羊与灰太狼CPE,天官赐福动画官方,名侦探柯南中国官方微博","微博之夜,微博之夜年度推荐,微博年度星光人物,微博年度能量人物,微博年度喜爱电影,微博年度喜爱剧集,微博年度喜爱综艺,微博年度喜爱音乐,微博年度喜爱演出,微博年度喜爱游戏,微博年度喜爱动漫",63009,13754,5175,2024-12-22 21:10,微博网页版,,北京,蓝V
5114485419805739,P64PzF8V5,7963240048,VC能量补给站,每日鲜诚c超话🍯#诚c出品快乐加倍#六年，两千多个日夜，面对复杂多变的比赛规则、压力重重的训练与竞争，他依然挺立在赛场之上，无论胜利或失败，依然闪耀的是为什么出发的那颗心。六年的时间，只是人生大几十年中的弹指一瞬，说不算长。但对于诚c而言，却是从一个稚嫩的新手，成长为一名真正的电竞战士的漫长岁月。在这场注定无法回头的征途中，他要从一个初生牛犊成长为撑起队伍脊梁的“主心骨”何谈容易？他的成长如何迅速，他的实力如何强劲，一路走来大家都有目共睹，这六年，能给他的容错并不多，因为稍有差池，就可能失去首发，失去那个争夺冠军的机会，所以他需要在极短时间里学会坚强，学会如何与队友合作、如何面对失败、如何承受压力，甚至是如何在最艰难的时刻依然微笑着屹立不倒。他确实从未倒下，未来也不会倒下。细数过往，伤痛和泪水伴着飞速成长的日子为他加冕，那些为了练习而失眠的夜晚，那些拌着眼泪吃下去的饭，都会成为他最好的后盾，他有爱，有力量，也时刻做好了向全世界展现自己的准备，他是诚c，是总决赛错失冠军落泪的诚c，是“最配登上世界赛场的突击手”诚c，是“千万先生”诚c，是“唯一一位蝉联两届fmvp的突击手”诚c，是为冠军而生的诚c，兜兜转转，他永远是那个刚出发的诚c。【最受欢迎选手O2024PEL全明星】【人气名场面O2024PEL全明星】素材来源:PEL和平精英职业联赛杭州LGD和平精英成都AG和平精英RW-和平精英LVC能量补给站的微博视频,,,,诚c出品快乐加倍,8,17,138,2024-12-22 20:50,每日鲜诚c超话,,江苏,红V
