时间,开服数量:国内网页游戏:总计:当期值:月,开服数量:国内网页游戏:第一名:当期值:月,开服数量:国内网页游戏:第二名:当期值:月,开服数量:国内网页游戏:第三名:当期值:月,实际销售收入:国内游戏市场:当期值:月,实际销售收入:中国游戏客户端市场:当期值:月,实际销售收入:中国游戏移动端市场:当期值:月,实际销售收入:自主研发网游海外市场:当期值:月,开服数量:国内网页游戏运营平台:总计:当期值:月,开服数量:国内网页游戏运营平台:第一名:当期值:月,开服数量:国内网页游戏运营平台:第二名:当期值:月,开服数量:国内网页游戏运营平台:第三名:当期值:月,游戏APP预估下载量:iphone:游戏:当期值:月,游戏APP预估下载量:ipad:游戏:当期值:月,游戏APP预估收入:iphone:休闲:当期值:月,游戏APP预估收入:iphone:动作:当期值:月,游戏APP预估收入:iphone:角色扮演:当期值:月,游戏APP预估收入:iphone:策略:当期值:月,游戏APP预估收入:iphone:益智解谜:当期值:月,游戏APP预估收入:iphone:模拟:当期值:月,游戏APP预估收入:iphone:冒险:当期值:月,游戏APP预估收入:iphone:卡牌:当期值:月,游戏APP预估收入:iphone:桌面:当期值:月,游戏APP预估收入:iphone:家庭聚会:当期值:月,游戏APP预估收入:iphone:游戏:当期值:月,游戏APP预估收入:iphone:竞速:当期值:月,游戏APP预估收入:iphone:体育:当期值:月,游戏APP预估收入:iphone:字谜:当期值:月,游戏APP预估收入:iphone:娱乐场:当期值:月,游戏APP预估收入:iphone:音乐:当期值:月,游戏APP预估收入:iphone:问答:当期值:月,游戏APP预估收入:ipad:休闲:当期值:月,游戏APP预估收入:ipad:动作:当期值:月,游戏APP预估收入:ipad:角色扮演:当期值:月,游戏APP预估收入:ipad:策略:当期值:月,游戏APP预估收入:ipad:益智解谜:当期值:月,游戏APP预估收入:ipad:模拟:当期值:月,游戏APP预估收入:ipad:冒险:当期值:月,游戏APP预估收入:ipad:卡牌:当期值:月,游戏APP预估收入:ipad:桌面:当期值:月,游戏APP预估收入:ipad:家庭聚会:当期值:月,游戏APP预估收入:ipad:游戏:当期值:月,游戏APP预估收入:ipad:竞速:当期值:月,游戏APP预估收入:ipad:体育:当期值:月,游戏APP预估收入:ipad:字谜:当期值:月,游戏APP预估收入:ipad:娱乐场:当期值:月,游戏APP预估收入:ipad:音乐:当期值:月,游戏APP预估收入:ipad:问答:当期值:月,游戏APP数量:iphone:休闲:当期值:月,游戏APP数量:iphone:动作:当期值:月,游戏APP数量:iphone:角色扮演:当期值:月,游戏APP数量:iphone:策略:当期值:月,游戏APP数量:iphone:益智解谜:当期值:月,游戏APP数量:iphone:模拟:当期值:月,游戏APP数量:iphone:冒险:当期值:月,游戏APP数量:iphone:卡牌:当期值:月,游戏APP数量:iphone:桌面:当期值:月,游戏APP数量:iphone:家庭聚会:当期值:月,游戏APP数量:iphone:游戏:当期值:月,游戏APP数量:iphone:竞速:当期值:月,游戏APP数量:iphone:体育:当期值:月,游戏APP数量:iphone:字谜:当期值:月,游戏APP数量:iphone:娱乐场:当期值:月,游戏APP数量:iphone:音乐:当期值:月,游戏APP数量:iphone:问答:当期值:月,游戏APP数量:ipad:休闲:当期值:月,游戏APP数量:ipad:动作:当期值:月,游戏APP数量:ipad:角色扮演:当期值:月,游戏APP数量:ipad:策略:当期值:月,游戏APP数量:ipad:益智解谜:当期值:月,游戏APP数量:ipad:模拟:当期值:月,游戏APP数量:ipad:冒险:当期值:月,游戏APP数量:ipad:卡牌:当期值:月,游戏APP数量:ipad:桌面:当期值:月,游戏APP数量:ipad:家庭聚会:当期值:月,游戏APP数量:ipad:游戏:当期值:月,游戏APP数量:ipad:竞速:当期值:月,游戏APP数量:ipad:体育:当期值:月,游戏APP数量:ipad:字谜:当期值:月,游戏APP数量:ipad:娱乐场:当期值:月,游戏APP数量:ipad:音乐:当期值:月,游戏APP数量:ipad:问答:当期值:月,开服数量:国内网页游戏研发商:第一名:当期值:月（组）,开服数量:国内网页游戏研发商:第二名:当期值:月（组）,开服数量:国内网页游戏研发商:第三名:当期值:月（组）
2022-04-30,-2.0655312086049424e-16,2.220446049250313e-16,0.0,1.4023869784738819e-16,-0.5234261398083546,-1.266265682621169,-0.5043654154503885,0.5122800558565548,1.0765799026668185e-16,2.8047739569477637e-16,4.674623261579606e-17,-2.1035804677108228e-16,-0.3381996381983623,1.3029619136844979,-0.6233884373376418,0.9958517851967705,-0.6263774050346065,0.10157802534888555,-0.2909460636250809,-1.020355472358045,0.8610098171086706,-0.5046222000117702,-1.160465419225438,-0.5647988655782388,-0.34060949367679033,-0.8862634478395811,-1.3995961567580053,-0.3244988417648393,0.3576317512990823,-0.7145648327618064,-0.006655794961279821,-0.23624541102536226,0.6850052716978785,-1.195769855836396,0.10124728637997811,-0.4045975387435397,-0.6083094985879924,-0.16481351707776562,0.15159305393365044,-0.7743555383206295,-0.8794921477213782,-1.0068687628646393,-0.015049953339828955,-0.8519465897321248,-0.6694741532637863,0.9042287776684851,-0.862673432910554,-0.250720581411706,0.2953040890102017,0.40770700713104874,0.12881909933832975,0.0914951036515606,0.07364144421543296,0.158292858379932,0.4139002630801895,0.18455359245094746,0.31895648609542177,0.850928185764648,0.2925783211885099,0.4433088957779202,0.40923979002005123,0.24239507049684783,-0.17574374392376182,0.42069485961704506,0.3341252639643206,-1.5774939446730343,-1.5862166794444834,-0.6987405220734167,-0.7585209494064263,-1.5617455944464949,-1.0063843309313119,-1.203374402347089,-0.5256492582917334,-0.966886832761937,-1.8097396768962113,-1.0240805984973822,-0.8787432006059828,-0.6336757708965424,-0.2973772252508367,-0.30231620965018774,-0.17505711294799084,-0.7927978493712569,1.9867148861713328e-16,-1.8698493046318425e-16,3.0385051200267443e-16
2022-05-31,-2.0655312086049424e-16,2.220446049250313e-16,0.0,1.4023869784738819e-16,-0.5434847121224696,-0.3370960657496919,-0.649344268869129,-0.1412014387976135,1.0765799026668185e-16,2.8047739569477637e-16,4.674623261579606e-17,-2.1035804677108228e-16,-1.1210127144919966,2.149045127069378,-0.7963767178827992,1.6850175828899825,-0.6523506044077955,0.043594787280169855,-0.26717602169631177,-0.9090608519333507,-0.17119069269732853,0.05229858465987367,-0.7686851000648046,-0.6417357959410854,-0.5462786210735081,-0.7557025801852663,-1.034902017538163,-0.12306843321591307,0.5212515641633747,-0.05180109393199436,-0.08922538541023502,-0.5745372647241959,1.1688583846914882,-0.9530876361402535,0.03366382616493335,-0.44780278929439443,-0.4783696548833694,-0.45105783202257677,0.3247583400570999,-1.0521178198055385,-0.46125328668829774,-0.9049523970684121,-0.004322036459686942,-0.12466094134806696,-0.5015179189451087,0.33078542403375394,0.0865534321484699,-0.37867559604348316,0.3893088724313925,0.5122652456897514,0.2231892168913401,0.17214811356716092,0.1716702069981399,0.2537502948461392,0.5166521909282689,0.25625389546709865,0.36937236398616463,0.9698226201149464,0.40039167888591637,0.530078131651067,0.4797097807678986,0.3323662725371451,-0.1132956276374652,0.5166165157423893,0.4292710565948724,-1.6021919551432635,-1.598922846189029,-0.6668597950047306,-0.738200222180641,-1.5304625994356036,-0.9968056732413765,-1.1724947933845198,-0.498774920071097,-0.9886657146126929,-1.8152314471905524,-1.0174867437020996,-0.9013206398031866,-0.6511775272542953,-0.33117762303954335,-0.3869171603174899,-0.3224982642277158,-0.8004895225716463,1.9867148861713328e-16,-1.8698493046318425e-16,3.0385051200267443e-16
2022-06-30,-2.0655312086049424e-16,2.220446049250313e-16,0.0,1.4023869784738819e-16,-0.6884149599695247,-1.038001470383956,-0.691563385524037,-0.09037510032451251,1.0765799026668185e-16,2.8047739569477637e-16,4.674623261579606e-17,-2.1035804677108228e-16,-0.5609653914335978,0.9273273505325951,-0.6769950832362953,0.5733149470649599,-1.0395485034426561,-0.05988921713379542,-0.2733779185007822,-1.2553453104860706,0.4891494557881717,0.1359242783510543,-0.6688289152781886,-0.5802468891983552,-0.6372798304676872,-1.0273359935428614,-0.4655032344586791,0.00967294890747416,0.36978947902398956,-0.7391849552945747,-0.3960560079918735,-0.01687181420126931,0.7201744691235352,-1.2357590022892155,-0.02027901825448466,-0.7251583370674187,-0.6350721317634599,-0.6291051422658167,-0.009427586199822719,-0.8699591107531526,-0.2984995043385746,-0.962404114092408,-0.23354946891707598,0.8326261938631405,-0.5439641134472053,0.896940459782945,-1.033312903341785,-0.6823376100817756,0.4833136558525833,0.6359208794189934,0.3548925677620249,0.27087852225694753,0.27694457398652517,0.3872617093630641,0.6287452031261735,0.3399042489859417,0.4389115059044307,1.0906347066321849,0.5193286369806743,0.6469509799699994,0.5824785172751761,0.4065925142203904,-0.0508475113511686,0.6125381718677337,0.5303634612648337,-1.598075620064892,-1.601464079537938,-0.6553827332600036,-0.7358095483893721,-1.514821101930158,-0.9776483578615057,-1.1499289252964886,-0.5198904715301684,-0.9772031452175582,-1.8163298012494207,-1.037268308087948,-0.864945876652136,-0.6242517482423676,-0.32521284695918334,-0.3922047197341963,-0.30143524261632654,-0.7748506119036813,1.9867148861713328e-16,-1.8698493046318425e-16,3.0385051200267443e-16
2022-07-31,-2.0655312086049424e-16,2.220446049250313e-16,0.0,1.4023869784738819e-16,-1.1398740945886165,-0.32098329782706647,-1.4303979269849225,-0.47520309162085617,1.0765799026668185e-16,2.8047739569477637e-16,4.674623261579606e-17,-2.1035804677108228e-16,-0.809980019492432,0.7770336286397489,-0.7838161873353826,1.194416031208721,-0.623165570557889,-1.0976965437358372,-0.281283169090213,0.03950081160389564,-0.3600937922871794,0.44153471321423626,1.5390681066063459,-0.9164435803609143,-0.6216657893180436,-0.9687514159654323,-1.009933174411186,0.2789248916334438,0.8361493828576061,0.6459675975697081,-0.5399888308524121,0.29186040366667704,1.2074611726077535,-1.1469311264138335,-0.6051551747495267,-0.5464181867048257,-0.1309895965545151,-0.013942747682130918,0.446352213960476,2.378339535214534,-0.7321613291080148,-1.0082396568616385,-0.013251822590887894,0.09540267642526017,-0.1195021684262386,1.1714879001322551,0.34134755737745587,-0.6851294877033814,0.5863188972609094,0.7471632062873849,0.4451145482797381,0.38073348403854107,0.3681539445756525,0.5104534010187773,0.734893888919644,0.4044345217004777,0.5084506478226967,1.2056938366486027,0.6436847850126034,0.7443450202357764,0.6588210072520108,0.5100593965667323,0.05323268245932576,0.708459827993078,0.619562641855976,-1.6392389708486073,-1.6459356631438473,-0.705116667487154,-0.7680836445715019,-1.5652214827810382,-1.0167612100954087,-1.1724947933845198,-0.535247236227675,-0.9966895131892872,-1.844887006779995,-1.0174867437020996,-0.9452212160199717,-0.6942587736733797,-0.40076667731040994,-0.3287540067337197,-0.2873932282087337,-0.81971870557262,1.9867148861713328e-16,-1.8698493046318425e-16,3.0385051200267443e-16
2022-08-31,-2.0655312086049424e-16,2.220446049250313e-16,0.0,1.4023869784738819e-16,-1.3661686921041944,-0.4552563638489561,-1.7000426626016454,-0.29368045421692024,1.0765799026668185e-16,2.8047739569477637e-16,4.674623261579606e-17,-2.1035804677108228e-16,-1.0576684522406623,1.1632071203190524,-0.5270623275900355,0.7962706227917755,-0.13341847136907353,-1.0607063096942329,-0.326003180722983,-0.11523567022484517,-0.05220577239927771,0.9075008778569268,1.203218916408265,-0.5347181763418449,-0.6867929045982276,-1.0314493765618045,-0.911000504725089,-0.0034126227515935744,1.2590137031936244,0.03410314541992237,-0.8187226558434517,-0.20078570349721364,0.5117324099584744,-0.02128028762381348,-0.7721005938957858,-0.596798911224561,0.0196511538560412,0.09641778978652073,0.700596012038215,2.133874599412441,-0.5510809210192771,-0.8449973083977224,-0.09484485849347155,-0.3757039911243057,-0.44944938797749434,1.4398577422737873,-0.7159181110454592,-0.6907857592484529,0.7008247238750194,0.8669993609825191,0.5394846658327485,0.4822450310012794,0.46362543528576705,0.6433198328568766,0.860573932899113,0.4952549055209359,0.5988515323164425,1.297741140661737,0.7489311580029288,0.871842672947339,0.770398492602769,0.6000305986070296,0.13649683750772124,0.7970028951857036,0.6889397823157534,-1.6433553059269788,-1.6319588797248472,-0.7089423547353964,-0.7668883076758675,-1.5973734498755652,-1.023146981888699,-1.174870147920102,-0.5218100671173568,-1.0413935338303126,-1.8536738392509406,-1.0108928889068167,-0.9677986552171755,-0.6929124847227833,-0.4365553337925699,-0.3551918038172516,-0.24526718498595512,-0.8543312349743727,1.9867148861713328e-16,-1.8698493046318425e-16,3.0385051200267443e-16
2022-09-30,-2.0655312086049424e-16,2.220446049250313e-16,0.0,1.4023869784738819e-16,-1.682303092378765,-1.016517779820454,-2.0604983283817537,-0.2065495882630316,1.0765799026668185e-16,2.8047739569477637e-16,4.674623261579606e-17,-2.1035804677108228e-16,-1.0567720312535949,0.9694934274037784,-0.011803509356961929,0.02365920340655028,-0.9044742876061054,-1.1887634858612426,-0.4264837113454904,-0.024325048761536596,-0.2344992980555341,-0.2736881693289288,1.1825553782505769,-0.8450267491237496,-0.7455907910493906,-1.1336773769248119,-0.5111718492755174,-0.06112130684567927,1.7033723162294165,-1.0627654772834692,-0.7528622005545259,-0.3130095722573122,0.13394018602349594,-0.5558642373785441,-0.6080430218564705,-0.7809927513315846,-0.12710490899983845,-0.6870176348566147,0.42060741118660666,2.539976481654584,-0.6659585980639013,-1.0245976673572315,-0.3049598603104941,-0.23232013913849453,-0.6711228401971305,2.0896287537646203,-0.9139638577675884,-0.6629757574851848,0.800829812620967,0.9973390830214498,0.638002920421056,0.5740225940086866,0.5539823818506969,0.7581267496878554,0.9904999243103207,0.5932453196430092,0.701421766645885,1.408964966344274,0.8424834895498846,1.020589934444162,0.902529725254983,0.6832539604943045,0.2336383517308493,0.9224389070419231,0.8078720231039431,-1.6159130720711685,-1.5976522295145743,-0.6337038388532971,-0.7298328639111998,-1.529593627351968,-0.9481141633175382,-1.1416151844219509,-0.5429256185764282,-0.9416691800926407,-1.7899693038365831,-0.9944082519186096,-0.8812518049612276,-0.583863079724476,-0.34509543389371666,-0.3446166849838388,-0.3224982642277158,-0.7799783940372743,1.9867148861713328e-16,-1.8698493046318425e-16,3.0385051200267443e-16
2022-10-31,-2.0655312086049424e-16,2.220446049250313e-16,0.0,1.4023869784738819e-16,-1.4336898017249469,0.0039575219459068375,-1.8601566710476156,-0.8092047444440988,1.0765799026668185e-16,2.8047739569477637e-16,4.674623261579606e-17,-2.1035804677108228e-16,-0.7822429528480919,1.8505250542190017,0.4017315709554727,0.4576612491944987,-1.1082089676185243,-1.0240516271952225,-0.2526737625789403,0.021746722203544833,-0.22447050765308796,0.03508673658304183,1.0712023941350919,-0.7265764304740668,-0.8013145957533347,-1.1141222532692503,0.4471411804890288,-0.21056030031293696,2.3071371979361652,-0.3344902295272731,-0.783590813462412,-0.12603302015803397,0.5893912559658749,-1.0173622891582519,-0.6517653342170385,-0.5799147161623097,0.17345091218298828,0.13420989763610738,0.5749936111904349,1.0892405432838437,-0.8160662937008148,-1.140646824407546,-0.2625427421496489,-0.5137376523512739,-0.5123093243269976,2.362241794675131,-0.5358952621719227,-0.6272252206682587,0.9235860590566177,1.1472536351101834,0.7230397296446478,0.6866586940632319,0.6737479572504388,0.8929281295624317,1.1161799682897897,0.6792856832623906,0.7987765653314574,1.5489535745309158,0.9525786114313632,1.1728787974051953,0.9729997160028303,0.7822222827386316,0.35853458430344254,1.0478749188981427,0.9268042638921329,-1.6159130720711685,-1.617982096305847,-0.6464561296807715,-0.7393955590762754,-1.5061313810937995,-0.9529034921625058,-1.1107355754593817,-0.5314080450532983,-0.9049889580282097,-1.7548219739527995,-1.0042990341115339,-0.8749802940731154,-0.6094425697858074,-0.30135374263774334,-0.3446166849838388,-0.271010878066542,-0.7684408842366901,1.9867148861713328e-16,-1.8698493046318425e-16,3.0385051200267443e-16
2022-11-30,-2.0655312086049424e-16,2.220446049250313e-16,0.0,1.4023869784738819e-16,-1.6031988635343681,-1.5831501184328285,-1.882461110035114,-0.7583784059709966,1.0765799026668185e-16,2.8047739569477637e-16,4.674623261579606e-17,-2.1035804677108228e-16,-0.6983994829538628,0.9424725265825421,0.4030226116203129,0.18395785222298713,-1.5604794778478852,-1.312784625928327,-0.7419439777528035,0.1503589271204852,1.1371333762506588,-0.27897510011902354,0.14056275856708175,0.001167216342418515,-0.7836318120571277,-1.1451908513544666,-0.3621577558214844,-0.2920765880505971,2.0552286496110335,0.1997794064591433,-0.7817326361642175,-0.4001946906665415,0.08917591665109298,-1.4394495136600483,-0.7098696865341945,-1.0731605863560985,0.005537054266295245,-0.7026683896307875,0.1177583002362195,1.130766801436486,-0.1058006351571394,-1.1052684875381298,-0.32950726160668664,0.25746493289777395,-0.41614591192394246,1.381151839305327,-0.26044336491856773,-0.5722941220093914,0.7660780442817502,0.8369209635889197,0.5674845908210043,0.4558242174082379,0.5007058803383562,0.6039758894485073,0.7077198253565156,0.540665097431165,0.6231902319878356,0.831751664095245,0.7979890879604788,0.8364266583052383,0.7234184987708708,0.6180248390150891,0.11568079874562237,0.8338958398492975,0.6354202739610679,-0.1546141192492772,-0.14787860396193528,-0.7382726236385876,-0.6927774201465323,-0.2165768089781782,-0.6152558085922823,-0.4753282371911346,-0.7252871993593181,-0.5164078555331434,-0.02711103935306436,1.46180265932424,-0.6429343912129654,-0.7157993968829219,-0.7745593116796362,-0.7940592354038817,-0.8280107829010587,-0.6299907666296792,1.9867148861713328e-16,-1.8698493046318425e-16,3.0385051200267443e-16
2022-12-31,-2.0655312086049424e-16,2.220446049250313e-16,0.0,1.4023869784738819e-16,-1.521834513865846,-1.5455536599466992,-1.7283215048893656,-0.6204212015440044,1.0765799026668185e-16,2.8047739569477637e-16,4.674623261579606e-17,-2.1035804677108228e-16,-0.7267809088512128,1.1581190043830114,0.14238403177765,0.6150607005369072,-1.6351953530701757,-1.0764752059876599,-0.46601448847268406,-0.2630824834235978,0.5801311164035126,-0.8238913079522385,0.3423530184119786,0.3979529098908557,-0.7129274578780691,-1.1447352432727895,0.8881027585630583,-0.3234290064112356,2.0571826289475537,-0.8107337615941951,-0.7644812313646372,-0.22783988356382517,0.46382202813860346,-1.4988175508468895,-0.6746001391972705,-0.9027121863375678,-0.14972827006467626,-0.8469905949667583,-0.11292112637384037,1.4323738442937153,0.7085002015414047,-1.0342469067467372,-0.23313100407423357,2.5066120275469146,-0.7957036201058267,1.7819594030245163,-1.0063278484327283,-0.5014094369413482,1.0123405753186463,1.283322575700276,0.7945950935035238,0.8034665015272048,0.7922348966138846,1.0309544228311367,1.2495027176463886,0.7438159559769266,0.8770080999895067,1.6505891393787515,1.0775052005093104,1.3251676603662284,1.146238443257955,0.8856891650849735,0.5111855352255009,1.1585537528889245,1.0477187086934592,-0.13540455555021008,-0.033523103261025956,-0.7089423547353964,-0.680824051190188,-0.08188613601461935,-0.5266532249603797,-0.3791263785000542,-0.7099304346618115,-0.48775143204530663,0.20574002112700165,1.5244442798794267,-0.5488617278912828,-0.6821421731180123,-0.7526884660516495,-0.7940592354038817,-0.8256704471664599,-0.5646115444263686,1.9867148861713328e-16,-1.8698493046318425e-16,3.0385051200267443e-16
2023-01-31,-2.0655312086049424e-16,2.220446049250313e-16,0.0,1.4023869784738819e-16,-0.2233951004056788,0.6457827775305397,-0.24149167024058552,-0.7801611224594684,1.0765799026668185e-16,2.8047739569477637e-16,4.674623261579606e-17,-2.1035804677108228e-16,-1.4263416816197023,0.5298843556344633,-0.45126034941645465,1.3624600342262891,-1.7984608952771681,-0.2517350897133586,-0.5816673595451148,0.2306498219749258,0.28537852425202376,0.4432213046082128,0.18259416587400396,2.5759985497549756,-0.6404098433915575,-1.0395045607627154,0.8404413273862218,-0.1518334429346369,-0.4464533655942168,-0.2875872246798273,-0.8027654679169329,-0.12642029880929426,0.6275108444863408,-2.0516822347001424,-0.32393404967431894,-0.9887972784590582,0.013728085046445754,-0.14024700200130877,0.2841765608096821,1.3525320632767939,1.7238438842793082,-0.730425008165431,-0.028476334418663898,1.5072228611698297,-0.6807451766626482,-0.9838449145705453,-0.3211261303749681,-0.3167829324060664,1.0480923945453224,1.2212560413960232,0.802891367574118,0.7395003212493149,0.811840649170426,0.9864506179921618,1.1892102641156974,0.8131262488925395,0.8613617930578968,1.4760827921871844,1.1011785039190582,1.1958992069225607,1.0258522090637159,0.919428365850085,0.5042468556381347,1.24709682008155,1.0120390364570022,-0.14638144909253414,-0.10213640368157154,-0.716593729231881,-0.689191409459629,-0.12620371228004837,-0.5785376207808632,-0.4456363054963567,-0.7176088170105648,-0.5141153416541164,0.08931449088696865,1.5046627154935783,-0.5952709084633129,-0.7157993968829219,-0.7626297595189162,-0.7940592354038817,-0.8303511186356575,-0.603069910428316,1.9867148861713328e-16,-1.8698493046318425e-16,3.0385051200267443e-16
2023-02-28,-2.0655312086049424e-16,2.220446049250313e-16,0.0,1.4023869784738819e-16,-0.9135794970730393,-0.22699215161174327,-1.0910518195322672,-1.644208876502203,1.0765799026668185e-16,2.8047739569477637e-16,4.674623261579606e-17,-2.1035804677108228e-16,-1.5078271351480854,-0.20600643248383313,-0.5650663035340528,-0.3666544860524316,-2.467842820978258,-0.8753887667439224,-0.6175885950306064,0.16357431911189727,1.0113393385494194,-0.838090019559836,0.46736911299062134,1.4368786915105893,-0.5705212312041669,-1.08704209997217,0.45708709889021726,-0.40555447605044476,-0.1850915993984958,0.2833422786237788,-0.7433833272551756,-0.6327001952267358,-0.45717019725485697,-2.443436293579605,-0.7297504458216824,-1.103048783324065,2.5980552829194266e-05,-0.5370116519109643,-0.23992720012415664,1.2792015636138956,1.5797179611527883,-0.6195680293452965,-0.31661854444714016,1.2963030912069633,-0.8344327749763838,-0.5689599149354498,0.009962837909746216,-0.6350569812691269,1.056842839810593,1.2016812113462203,0.8008172990564695,0.7603588582964529,0.8416754900173368,0.9658111722697386,1.1866626956566542,0.8346363397973848,0.8665772287017668,1.2823999233262147,1.095759313981887,1.1179839747099392,1.0111709609912476,0.8811906049829586,0.5250628944002335,1.0847678635617366,0.9902347923125008,-0.14912567247811515,-0.13136058719402616,-0.7331717073075977,-0.6879960725639945,-0.17312820479638502,-0.6040807079540244,-0.47889126899450796,-0.7214480081849415,-0.5152615985936299,-0.008439020352304346,1.4881780785053713,-0.6379171825024756,-0.7144531079323255,-0.7705827942927296,-0.7967030151122348,-0.8350317901048551,-0.6210171478958916,1.9867148861713328e-16,-1.8698493046318425e-16,3.0385051200267443e-16
2023-03-31,-2.0655312086049424e-16,2.220446049250313e-16,0.0,1.4023869784738819e-16,-0.8460583874522869,0.3718657228458858,-1.0500275835374049,-1.3319899401674333,1.0765799026668185e-16,2.8047739569477637e-16,4.674623261579606e-17,-2.1035804677108228e-16,-0.973620673314991,-0.32739323094778616,-0.2516518456003562,-0.4840157639825076,-1.903902263481516,-0.7500856074603082,-0.17524769940891727,0.894246646929969,0.06753676562357323,-0.2998539490816177,0.8232384182881112,2.372152902250315,-0.6722289949898628,-1.1416051241302994,-0.04295239134638417,-0.18092349317326847,0.11512944768742105,-0.4481249505250268,-0.6694828207771747,-0.20263910847110214,-0.2602292288431196,-1.1699787700259792,-0.41770778878663145,-0.6594133657601261,0.40674810772086745,-0.7933221358777856,0.136872712715708,2.564292749607713,2.746303731445911,-0.9854245369598903,-0.26533758006972374,1.2247718599895001,-0.93212496980854,-0.4278985158596622,0.007220417849244293,-0.6083347240337571,1.0610930560822958,1.1238593260262728,0.7707433055505651,0.7631399965694047,0.8536094263561012,0.981290756561556,0.9904999243103207,0.8274663094957697,0.8787465785374633,1.1462466194734535,1.0492683687314182,1.1321503805667794,1.058150954823146,0.8721934847789289,0.5389402535749661,1.070010685696299,0.9624839361285898,-0.15049778417090567,-0.15041983731084435,-0.7357221654730927,-0.6927774201465323,-0.17139026062911328,-0.6072735938506695,-0.47176520538776123,-0.7252871993593181,-0.512969084714603,-0.02381597717645965,1.4321303127454672,-0.6441886933905877,-0.7171456858335183,-0.7685945355992762,-0.7914154556955285,-0.846733468777849,-0.6274268755628828,1.9867148861713328e-16,-1.8698493046318425e-16,3.0385051200267443e-16
2023-04-30,-2.0655312086049424e-16,2.220446049250313e-16,0.0,1.4023869784738819e-16,-0.6635536309041431,0.40409125869113866,-0.7995009384813947,-1.0270319093288212,1.0765799026668185e-16,2.8047739569477637e-16,4.674623261579606e-17,-2.1035804677108228e-16,0.196097493323242,-0.555350669505927,-0.30677999076198226,-0.9574828786126873,-1.2545732541012413,-0.8552235687719251,-0.15284722731551018,0.698063308850172,0.49980196566114765,-0.20440924136162109,0.3672064910942675,2.0176595774816124,3.1307175107950687,-1.1579091467898723,-0.2912707193237502,-0.17152099654441377,0.1424049053664344,-0.7698377896792569,-0.7149467073571247,-0.10708798083005619,-0.8409931592071748,-1.4147708800152972,-0.8555357026721808,-0.9145175298477927,0.25078779028290804,-0.176234338129189,-0.1117628734883084,0.24165133254458915,1.7043332965549696,1.6062406303524246,-0.30617467643001844,-0.39143317384995,-0.8544868033110609,0.13804435995107991,-0.7029229833077867,-0.5016632439978579,1.0935947099247287,1.0551087034123312,0.8049654360917666,0.7617494274329287,0.8340036737995598,0.9767758778097759,0.9497388289656281,0.8752665115065371,0.8474539646742436,1.18843496714614,1.0521205739615083,1.114442373245729,1.0405334571361842,0.887938445135981,0.6499591269728268,1.1216608082253305,0.9605017321154533,-0.20401014018973548,-0.18472648752111714,-0.751024914466062,-0.7035354522072422,-0.20788708814181955,-0.6192469159630888,-0.49789410527916583,-0.7252871993593181,-0.5290166818677915,-0.03479951776514201,1.3826764017808462,-0.6517145064563223,-0.7238771305865003,-0.7725710529861829,-0.7940592354038817,-0.8514141402470468,-0.6351185487632722,1.9867148861713328e-16,-1.8698493046318425e-16,3.0385051200267443e-16
2023-05-31,-2.0655312086049424e-16,2.220446049250313e-16,0.0,1.4023869784738819e-16,0.48967301960595283,-0.13300100539642012,0.8705439307075523,0.4832364338719256,1.0765799026668185e-16,2.8047739569477637e-16,4.674623261579606e-17,-2.1035804677108228e-16,-0.20327588812063976,0.28824548109962556,-0.37859179201468446,-1.1299713913604679,0.23679814809049068,-0.6794218714600927,0.27207607783986915,0.8306142444994793,-0.9078500584433793,1.671252767801211,1.0912555247497295,1.4437871571572694,5.469806006664063,-1.114291544571994,-0.09776683805912526,-0.2111845503180578,0.740606501276593,-0.2361546418699914,-0.7450462874831318,-0.2973484978191028,-0.5195541140330191,0.4215127127301642,-0.4294990808893464,-0.3305484597891384,0.4200075305870567,0.4110245936634265,0.8611201423683097,0.7151337504537123,1.0026680446389866,4.398387455042307,-0.17051091053106893,0.6258970915735728,-0.7247201535938458,0.6606317283399618,-0.12480111780844802,-0.6934326042663389,1.0918446208716746,1.0961681030289907,0.8464468064447382,0.8132004854825359,0.8919685074449865,1.1231869459032153,0.9837064084195386,0.9087266529140744,0.8804850570854199,1.1443289673065133,1.044990060886283,1.2702728376709722,1.122748446342006,0.9036834054930329,0.705468563671757,0.9371960849073607,0.9347330799446788,-0.22733603896717414,-0.1643966207298444,-0.7523001435488095,-0.6999494415203389,-0.20267325564000435,-0.5889144999449599,-0.48720500986904575,-0.7348851772952596,-0.530162938807305,-0.06335672329571615,1.3925671839737703,-0.6228655563710064,-0.7077216631793436,-0.7805240877599962,-0.8019905745289413,-0.872477161858436,-0.6415282764302636,1.9867148861713328e-16,-1.8698493046318425e-16,3.0385051200267443e-16
