日期,一星,二星,三星,四星,五星,平均评分
2023/4/1,5,-1,3,9,182,4.838383838
2023/4/2,10,0,16,57,686,4.832249675
2023/4/3,24,5,11,39,545,4.724358974
2023/4/4,6,-2,0,10,-28,7
2023/4/5,1,4,3,13,161,4.807692308
2023/4/6,0,5,10,36,435,4.853909465
2023/4/7,9,-5,-7,10,8,3.866666667
2023/4/8,10,1,-2,-1,22,3.733333333
2023/4/9,23,5,12,33,427,4.672
2023/4/10,8,1,16,17,372,4.797101449
2023/4/11,4,-3,-7,-7,-83,4.854166667
2023/4/12,-1,-4,3,-5,-83,4.833333333
2023/4/13,7,-1,-8,2,-29,5.379310345
2023/4/14,-21,-17,-19,-37,-730,4.745145631
2023/4/15,-16,-11,-17,-31,-697,4.79015544
2023/4/16,-17,-11,-18,-29,-389,4.642241379
2023/4/17,1,-7,-15,-1,-159,4.73480663
2023/4/18,13,-2,3,20,121,4.535483871
2023/4/19,12,-2,4,11,160,4.67027027
2023/4/20,1,11,1,29,-1,3.341463415
2023/4/21,130,44,109,181,660,4.064946619
2023/4/22,9,8,1,9,-194,5.425149701
2023/4/23,55,23,40,104,1450,4.717105263
2023/4/24,-7,-11,3,-18,-393,4.828638498
2023/4/25,-4,-11,-13,-38,-471,4.789571695
2023/4/26,-4,-9,-26,-44,-578,4.789712557
2023/4/27,6,-14,-16,-29,-461,4.846303502
2023/4/28,-13,-9,-14,-42,-588,4.776276276
2023/4/29,12,3,9,15,96,4.333333333
2023/4/30,25,12,19,53,1005,4.796229803
2023/5/1,19,8,24,46,594,4.719247467
2023/5/2,18,2,10,25,451,4.756916996
2023/5/3,27,11,28,63,1121,4.792
2023/5/4,6,1,11,20,429,4.852248394
2023/5/5,8,1,14,13,176,4.641509434
2023/5/6,6,0,0,14,166,4.795698925
2023/5/7,17,3,8,23,181,4.5
2023/5/8,8,3,5,12,142,4.629411765
2023/5/9,34,4,22,43,739,4.720902613
2023/5/10,-5,1,1,1,118,5.120689655
2023/5/11,8,4,8,5,178,4.679802956
2023/5/12,2,6,6,23,177,4.714953271
2023/5/13,6,4,2,21,229,4.767175573
2023/5/14,19,5,23,55,710,4.763546798
2023/5/15,15,8,20,59,746,4.784198113
2023/5/16,8,0,3,5,126,4.697183099
2023/5/17,9,3,1,3,102,4.576271186
2023/5/18,0,2,1,-5,-115,5.025641026
2023/5/19,20,9,4,4,128,4.278787879
2023/5/20,9,5,10,17,125,4.469879518
2023/5/21,14,4,16,34,652,4.813888889
2023/5/22,21,5,25,32,456,4.66419295
2023/5/23,-4,-1,-3,-2,-203,4.873239437
2023/5/24,16,1,1,6,155,4.581005587
2023/5/25,3,0,1,2,20,4.384615385
2023/5/26,8,-16,1,-13,-55,4.64
2023/5/27,4,4,4,15,206,4.78111588
2023/5/28,18,1,11,42,577,4.785824345
2023/5/29,4,7,17,28,525,4.829604131
2023/5/30,11,-7,-2,-4,61,4.745762712
2023/5/31,11,1,9,0,131,4.572368421
2023/6/1,8,-2,4,-4,85,4.67032967
2023/6/2,20,1,12,24,383,4.702272727
2023/6/3,4,-3,-5,29,132,4.834394904
2023/6/4,17,1,9,37,399,4.727861771
2023/6/5,23,0,11,43,478,4.717117117
2023/6/6,10,2,7,25,348,4.783163265
2023/6/7,-6,-2,-8,-19,-202,4.725738397
2023/6/8,-39,-24,-31,-88,-1572,4.784492588
2023/6/9,-5,-9,-7,2,-264,4.791519435
2023/6/10,4,6,7,33,346,4.795454545
2023/6/11,4,-11,-13,14,-19,3.84
2023/6/12,19,6,21,49,682,4.761904762
2023/6/13,-10,-2,-7,18,-40,3.975609756
2023/6/14,0,0,-1,0,96,5.021052632
2023/6/15,5,-4,4,12,168,4.848648649
2023/6/16,5,6,-3,15,237,4.819230769
2023/6/17,9,1,7,0,-37,7.65
2023/6/18,4,4,6,50,506,4.842105263
2023/6/19,13,6,-1,28,407,4.78807947
2023/6/20,5,0,16,26,219,4.706766917
2023/6/21,-5,-1,-2,18,79,5.101123596
2023/6/22,14,3,3,27,356,4.756823821
2023/6/23,37,7,12,79,976,4.755175518
2023/6/24,26,1,21,61,660,4.726918075
2023/6/25,24,5,16,39,421,4.63960396
2023/6/26,6,2,2,16,111,4.635036496
2023/6/27,6,-3,1,-16,7,5.2
2023/6/28,10,0,11,10,198,4.68558952
2023/6/29,3,0,5,11,140,4.79245283
2023/6/30,0,0,0,0,0,#DIV/0!
2023/7/1,0,0,0,0,0,#DIV/0!
2023/7/2,0,0,0,0,0,#DIV/0!
2023/7/3,0,0,0,0,0,#DIV/0!
2023/7/4,140,28,85,191,3248,4.727789816
2023/7/5,18,5,2,11,237,4.626373626
2023/7/6,8,6,10,30,244,4.66442953
2023/7/7,17,6,-2,27,220,4.593283582
2023/7/8,17,2,-3,21,135,4.48255814
2023/7/9,4,4,12,54,358,4.75462963
2023/7/10,17,5,12,40,446,4.717307692
2023/7/11,17,3,14,47,584,4.771428571
2023/7/12,21,2,21,53,534,4.70681458
2023/7/13,25,5,13,48,478,4.667838313
2023/7/14,20,6,22,26,480,4.696750903
2023/7/15,7,0,9,23,295,4.793413174
2023/7/16,35,10,27,114,1269,4.767697595
2023/7/17,26,9,13,53,806,4.768467475
2023/7/18,17,7,15,49,693,4.784891165
2023/7/19,31,6,14,57,576,4.668128655
2023/7/20,31,13,22,54,711,4.685920578
2023/7/21,23,1,15,32,430,4.686626747
2023/7/22,17,7,19,52,681,4.769329897
2023/7/23,34,4,22,54,769,4.721404304
2023/7/24,28,9,13,48,712,4.737037037
2023/7/25,36,1,22,70,694,4.682867558
2023/7/26,33,9,8,48,572,4.667164179
2023/7/27,25,20,14,50,703,4.706896552
2023/7/28,30,5,23,38,693,4.72243346
2023/7/29,29,3,32,54,666,4.69005102
2023/7/30,32,15,29,79,864,4.695780177
2023/7/31,37,15,19,59,921,4.724072312
2023/8/1,12,5,-6,18,348,4.816976127
2023/8/2,12,-4,6,8,-74,6.076923077
2023/8/3,0,-10,-10,-23,-196,4.694560669
2023/8/4,38,10,17,59,652,4.645618557
2023/8/5,45,9,21,89,963,4.700088731
2023/8/6,27,10,34,41,921,4.76089061
2023/8/7,48,16,23,76,947,4.673873874
2023/8/8,33,22,19,67,839,4.690816327
2023/8/9,40,19,17,55,801,4.67167382
2023/8/10,3,4,10,62,746,4.871515152
2023/8/11,24,13,16,65,693,4.713933416
2023/8/12,29,6,11,56,704,4.736972705
2023/8/13,40,14,31,72,845,4.664670659
2023/8/14,25,6,19,57,825,4.771459227
2023/8/15,38,5,18,66,712,4.679380215
2023/8/16,35,12,24,66,706,4.65599051
2023/8/17,30,12,15,48,694,4.707133917
2023/8/18,40,0,10,39,661,4.708
2023/8/19,30,9,14,51,734,4.730310263
2023/8/20,26,19,14,52,634,4.676510067
2023/8/21,23,11,4,53,604,4.732374101
2023/8/22,22,4,23,55,532,4.683962264
2023/8/23,22,9,20,40,546,4.693877551
2023/8/24,24,-2,13,58,545,4.727272727
2023/8/25,20,6,9,51,584,4.750746269
2023/8/26,22,2,8,33,600,4.784962406
2023/8/27,20,5,8,48,570,4.755760369
2023/8/28,18,7,24,47,565,4.715582451
2023/8/29,16,8,15,32,548,4.757673667
2023/8/30,19,1,14,50,497,4.729776248
2023/8/31,28,7,4,45,477,4.668449198
2023/9/1,27,6,3,28,436,4.68
2023/9/2,9,-1,11,25,357,4.800498753
2023/9/3,21,2,9,48,561,4.756630265
2023/9/4,21,11,20,30,486,4.670774648
2023/9/5,10,3,6,8,158,4.627027027
2023/9/6,10,6,9,17,146,4.505319149
2023/9/7,-1,2,1,7,124,4.917293233
2023/9/8,8,-2,7,10,157,4.722222222
2023/9/9,14,0,3,24,296,4.744807122
2023/9/10,20,9,6,41,597,4.762258544
2023/9/11,19,7,12,31,461,4.713207547
2023/9/12,6,2,5,14,126,4.647058824
2023/9/13,-1,1,1,2,53,4.946428571
2023/9/14,0,-1,3,15,170,4.903743316
2023/9/15,1,0,2,9,123,4.874074074
2023/9/16,4,2,11,29,247,4.750853242
2023/9/17,15,3,20,44,615,4.780487805
2023/9/18,16,6,11,39,504,4.751736111
2023/9/19,-3,-1,2,0,32,5.366666667
2023/9/20,8,1,6,8,125,4.628378378
2023/9/21,10,0,2,4,137,4.68627451
2023/9/22,4,1,5,9,115,4.71641791
2023/9/23,4,4,6,17,246,4.794223827
2023/9/24,27,4,7,46,510,4.696969697
2023/9/25,11,6,9,35,477,4.786245353
2023/9/26,1,2,2,12,109,4.793650794
2023/9/27,1,0,1,6,122,4.907692308
2023/9/28,6,4,3,9,140,4.685185185
2023/9/29,10,-1,1,25,335,4.827027027
2023/9/30,15,7,19,49,893,4.829094608
2023/10/1,26,-1,19,55,802,4.784683685
2023/10/2,15,6,5,59,703,4.813451777
2023/10/3,19,-1,15,42,624,4.792560801
2023/10/4,18,2,8,51,531,4.762295082
2023/10/5,10,-4,8,26,288,4.786585366
2023/10/6,14,0,11,27,451,4.791252485
2023/10/7,5,1,8,14,290,4.833333333
2023/10/8,6,1,2,5,113,4.716535433
2023/10/9,7,-2,4,4,91,4.673076923
2023/10/10,8,1,3,12,124,4.641891892
2023/10/11,3,1,0,6,108,4.822033898
2023/10/12,12,-1,4,14,124,4.562091503
2023/10/13,10,-2,-1,6,144,4.757961783
2023/10/14,13,-2,-2,15,293,4.820189274
2023/10/15,20,5,14,43,588,4.752238806
2023/10/16,18,9,9,34,483,4.726943942
2023/10/17,8,1,6,14,153,4.664835165
2023/10/18,4,-1,4,9,124,4.785714286
2023/10/19,2,1,2,13,154,4.837209302
2023/10/20,11,2,4,10,174,4.661691542
2023/10/21,-2,5,4,14,306,4.911314985
2023/10/22,16,-2,17,47,540,4.775080906
2023/10/23,7,4,18,28,517,4.818815331
2023/10/24,7,4,9,11,204,4.706382979
2023/10/25,13,2,3,12,209,4.682008368
2023/10/26,3,0,1,5,29,4.5
2023/10/27,10,1,0,14,261,4.800699301
2023/10/28,6,-1,2,5,99,4.72972973
2023/10/29,4,6,7,7,270,4.81292517
2023/10/30,32,10,27,76,1189,4.784107946
2023/10/31,4,3,0,17,158,4.769230769
2023/11/1,6,4,6,8,200,4.75
2023/11/2,4,3,12,2,202,4.771300448
2023/11/3,7,1,1,23,238,4.792592593
2023/11/4,11,0,12,31,453,4.804733728
2023/11/5,15,1,5,33,449,4.789264414
2023/11/6,30,11,22,80,944,4.745170193
2023/11/7,11,7,8,16,279,4.697819315
2023/11/8,17,1,3,13,224,4.651162791
2023/11/9,5,1,2,11,168,4.796791444
2023/11/10,17,5,5,12,250,4.636678201
2023/11/11,18,3,1,33,340,4.706329114
2023/11/12,20,4,21,48,726,4.777777778
2023/11/13,17,6,17,44,609,4.763347763
2023/11/14,8,-1,6,17,174,4.715686275
2023/11/15,11,1,2,8,151,4.658959538
2023/11/16,9,-1,-1,8,191,4.810679612
2023/11/17,10,2,7,5,214,4.726890756
2023/11/18,4,0,-1,12,396,4.936739659
2023/11/19,29,6,19,35,670,4.727272727
2023/11/20,15,9,12,41,509,4.740614334
2023/11/21,11,1,2,16,222,4.734126984
2023/11/22,12,-1,8,16,189,4.65625
2023/11/23,16,3,2,18,226,4.641509434
2023/11/24,14,3,6,20,333,4.742021277
2023/11/25,19,3,4,20,359,4.720987654
2023/11/26,36,14,16,66,951,4.737765466
2023/11/27,26,7,11,46,716,4.760545906
2023/11/28,7,-1,4,17,200,4.779735683
2023/11/29,13,4,5,15,251,4.690972222
2023/11/30,12,4,9,15,233,4.659340659
2023/12/1,11,6,5,10,266,4.724832215
2023/12/2,18,3,12,25,388,4.708520179
2023/12/3,27,3,14,48,788,4.780681818
2023/12/4,23,9,16,43,619,4.726760563
2023/12/5,22,1,7,23,279,4.614457831
2023/12/6,14,2,2,13,208,4.669456067
2023/12/7,14,1,7,24,190,4.588983051
2023/12/8,4,2,6,12,198,4.792792793
2023/12/9,5,5,14,44,447,4.79223301
2023/12/10,30,3,17,58,829,4.764140875
2023/12/11,26,4,21,38,631,4.727777778
2023/12/12,21,1,9,30,310,4.636118598
2023/12/13,9,5,8,22,268,4.71474359
2023/12/14,14,0,0,11,165,4.647368421
2023/12/15,1,-1,5,2,125,4.901515152
2023/12/16,1,-3,0,12,61,4.901408451
2023/12/17,32,9,31,77,890,4.717035611
2023/12/18,22,0,22,42,644,4.761643836
2023/12/19,6,3,8,20,283,4.784375
2023/12/20,13,2,9,18,215,4.634241245
2023/12/21,12,-1,2,18,282,4.785942492
2023/12/22,9,1,5,17,225,4.743190661
2023/12/23,14,2,-1,28,382,4.792941176
2023/12/24,21,3,17,45,738,4.791262136
2023/12/25,12,3,11,45,621,4.820809249
2023/12/26,10,1,3,27,207,4.693548387
2023/12/27,10,1,9,21,191,4.646551724
2023/12/28,14,1,4,23,214,4.6484375
2023/12/29,12,-1,10,31,235,4.665505226
2023/12/30,21,1,4,33,572,4.797147385
2023/12/31,25,16,7,66,1052,4.804459691
2024/1/1,37,7,24,53,1082,4.775561097
2024/1/2,24,6,20,50,657,4.730515192
2024/1/3,13,3,1,17,120,4.480519481
2024/1/4,11,1,6,-4,73,4.367816092
2024/1/5,22,5,11,18,237,4.511945392
2024/1/6,12,5,13,39,432,4.744510978
2024/1/7,42,3,12,95,1059,4.755573906
2024/1/8,22,7,12,59,751,4.774383079
2024/1/9,18,4,6,8,246,4.631205674
2024/1/10,18,0,12,25,269,4.62654321
2024/1/11,16,3,9,21,226,4.592727273
2024/1/12,15,3,4,49,434,4.75049505
2024/1/13,24,8,14,53,673,4.739637306
2024/1/14,39,2,18,107,1229,4.781362007
2024/1/15,39,15,23,83,1052,4.727722772
2024/1/16,7,4,16,28,405,4.782608696
2024/1/17,29,2,15,31,622,4.738197425
2024/1/18,33,0,24,47,747,4.733254994
2024/1/19,22,7,21,49,808,4.779492834
2024/1/20,28,-2,30,95,1163,4.801369863
2024/1/21,38,6,32,119,1592,4.802462227
2024/1/22,26,10,30,82,1410,4.822849807
2024/1/23,24,4,6,55,784,4.79954181
2024/1/24,40,0,21,75,1037,4.763853367
2024/1/25,37,8,21,102,1219,4.772170151
2024/1/26,36,0,10,109,1348,4.818363273
2024/1/27,30,7,19,82,925,4.754468485
2024/1/28,67,18,32,123,1887,4.760695816
2024/1/29,59,6,42,102,1640,4.762033532
2024/1/30,48,11,33,111,1537,4.768965517
2024/1/31,58,4,29,114,1565,4.764971751
2024/2/1,54,6,38,115,1537,4.757142857
2024/2/2,47,9,30,116,1497,4.769864626
2024/2/3,67,19,33,129,1728,4.736842105
2024/2/4,55,11,33,115,1688,4.771819138
2024/2/5,79,16,27,107,1562,4.706867672
2024/2/6,44,11,33,111,1562,4.78080636
2024/2/7,54,12,35,108,1788,4.784677016
2024/2/8,61,22,42,104,1656,4.735809019
2024/2/9,52,31,25,157,1872,4.762283575
2024/2/10,49,12,39,167,2208,4.807272727
2024/2/11,29,9,14,104,1282,4.80876217
2024/2/12,40,9,28,113,1837,4.824370992
2024/2/13,71,8,35,135,2160,4.787048568
2024/2/14,49,15,39,122,1632,4.762520194
2024/2/15,50,10,30,102,1467,4.76371308
2024/2/16,32,6,-2,74,857,4.776628749
2024/2/17,56,12,28,103,1347,4.728978008
2024/2/18,41,10,33,93,1265,4.75520111
2024/2/19,44,13,30,92,1474,4.777979431
2024/2/20,50,13,26,102,1330,4.741617357
2024/2/21,55,9,36,85,1574,4.770324048
2024/2/22,36,12,11,75,1112,4.777688604
2024/2/23,50,7,33,108,1472,4.763473054
2024/2/24,66,8,33,132,2276,4.806759443
2024/2/25,79,13,34,133,2069,4.761168385
2024/2/26,32,11,26,83,1295,4.795438839
2024/2/27,20,3,8,51,630,4.780898876
2024/2/28,22,2,11,35,585,4.769465649
2024/2/29,32,5,15,31,674,4.730515192
2024/3/1,23,6,7,34,601,4.764530551
2024/3/2,8,-4,9,71,1087,4.906917165
2024/3/3,46,10,52,147,2297,4.817789969
2024/3/4,20,14,30,103,1680,4.845695723
2024/3/5,29,3,14,49,610,4.713475177
2024/3/6,19,0,12,31,504,4.768551237
2024/3/7,32,2,6,48,736,4.764563107
2024/3/8,30,2,8,43,721,4.769900498
2024/3/9,6,1,6,7,183,4.773399015
2024/3/10,73,18,74,219,3613,4.821616212
2024/3/11,42,10,32,128,1843,4.810218978
2024/3/12,-8,-1,3,24,332,5.014285714
2024/3/13,27,1,19,38,503,4.681972789
2024/3/14,31,8,18,38,618,4.688639551
2024/3/15,17,4,11,48,691,4.805447471
2024/3/16,20,3,23,85,1507,4.865689866
2024/3/17,57,10,43,194,2812,4.827342747
2024/3/18,44,10,48,144,2206,4.818107667
2024/3/19,25,2,13,39,810,4.807649044
2024/3/20,22,5,13,39,758,4.799283154
2024/3/21,29,2,8,43,695,4.767052767
2024/3/22,30,0,13,56,761,4.765116279
2024/3/23,22,5,24,106,1427,4.837752525
2024/3/24,60,16,52,191,2723,4.80834977
2024/3/25,44,19,32,139,2158,4.817725753
2024/3/26,11,3,19,47,738,4.831295844
2024/3/27,21,2,8,49,623,4.779516358
2024/3/28,27,3,11,44,746,4.779783394
2024/3/29,40,7,13,49,800,4.718371837
2024/3/30,16,8,14,90,1331,4.858807402
2024/3/31,48,10,41,177,2488,4.825976845
2024/4/1,39,9,28,117,2092,4.844201313
2024/4/2,25,10,7,64,679,4.735031847
2024/4/3,11,6,25,48,720,4.802469136
2024/4/4,31,13,29,101,1753,4.832900882
2024/4/5,67,25,63,251,3771,4.827627484
2024/4/6,92,17,37,210,3445,4.815048671
2024/4/7,46,10,32,143,2151,4.823257767
2024/4/8,16,2,9,23,419,4.763326226
2024/4/9,55,9,13,85,1310,4.756793478
2024/4/10,35,7,16,56,838,4.738445378
2024/4/11,28,5,19,76,858,4.755578093
2024/4/12,33,7,8,59,730,4.727598566
2024/4/13,29,0,24,68,1515,4.858190709
2024/4/14,60,28,27,201,2905,4.820242161
2024/4/15,61,13,54,175,2590,4.80435534
2024/4/16,45,8,20,70,1121,4.751582278
2024/4/17,46,6,16,82,1037,4.733782645
2024/4/18,28,2,13,57,806,4.778145695
2024/4/19,-1,0,-8,-11,102,5.37804878
2024/4/20,37,-2,24,69,1439,4.834716018
2024/4/21,58,16,58,211,3349,4.835590466
2024/4/22,42,15,54,139,2223,4.813991104
2024/4/23,18,6,17,27,664,4.793715847
2024/4/24,21,8,17,30,641,4.760111576
2024/4/25,26,1,21,58,732,4.752983294
2024/4/26,18,-3,-7,-35,-200,5.061674009
2024/4/27,10,-2,-14,20,673,4.962154294
2024/4/28,77,9,36,154,2479,4.796370236
2024/4/29,24,6,30,69,902,4.764306499
2024/4/30,28,4,17,69,827,4.75978836
2024/5/1,61,6,36,110,2022,4.801342282
2024/5/2,87,18,86,252,4134,4.819532445
2024/5/3,61,15,62,191,1506,4.670844687
2024/5/4,53,22,54,206,3027,4.823914337
2024/5/5,59,17,50,219,2984,4.817963352
2024/5/6,36,13,55,131,2059,4.815170009
2024/5/7,25,6,19,-154,-1544,5.001213592
2024/5/8,24,5,18,41,717,4.766459627
2024/5/9,0,0,0,0,0,#DIV/0!
2024/5/10,62,6,27,106,1628,4.767085839
2024/5/11,-153,-47,-119,-149,-2224,4.576523031
2024/5/12,27,10,34,132,1709,4.823221757
2024/5/13,56,20,44,153,2281,4.794440094
2024/5/14,16,3,4,13,241,4.660649819
2024/5/15,-9,-6,-21,-32,-263,4.613293051
2024/5/16,33,4,8,57,650,4.71143617
2024/5/17,17,5,13,42,740,4.815177479
2024/5/18,27,1,12,97,1425,4.851472471
2024/5/19,67,10,51,220,3072,4.81871345
2024/5/20,40,13,45,171,2313,4.821843532
2024/5/21,24,5,21,-474,-5131,4.942214221
2024/5/22,23,4,8,-79,-931,5.042051282
2024/5/23,7,-4,-10,29,588,4.959016393
2024/5/24,20,7,14,53,867,4.810613944
2024/5/25,34,7,13,92,1476,4.830456227
2024/5/26,48,13,40,227,3066,4.841484973
2024/5/27,47,16,30,197,2483,4.822214208
2024/5/28,19,7,14,45,755,4.797619048
2024/5/29,-10,3,12,32,650,4.963609898
2024/5/30,16,7,21,51,787,4.798185941
2024/5/31,20,4,11,42,768,4.815384615
2024/6/1,28,2,13,102,1465,4.847204969
2024/6/2,59,21,51,205,3164,4.826857143
2024/6/3,26,14,36,188,2235,4.837535014
2024/6/4,28,5,13,63,654,4.716906946
2024/6/5,32,10,15,51,710,4.707823961
2024/6/6,23,5,10,71,829,4.78891258
2024/6/7,33,3,25,73,1130,4.791139241
2024/6/8,32,8,31,131,1916,4.837110482
2024/6/9,41,17,61,222,3407,4.850853789
2024/6/10,44,24,69,260,3626,4.839423316
2024/6/11,67,16,57,172,2606,4.793694311
2024/6/12,20,3,19,-94,-961,5.032576505
2024/6/13,14,10,15,34,749,4.817518248
2024/6/14,37,0,24,83,1051,4.766527197
2024/6/15,31,10,27,104,1543,4.818075802
2024/6/16,44,7,48,204,2754,4.837422309
2024/6/17,55,16,41,197,2474,4.803449515
2024/6/18,34,9,23,-50,10,-1.115384615
2024/6/19,37,4,14,55,1102,4.79950495
2024/6/20,32,7,19,102,1234,4.792682927
2024/6/21,33,4,28,55,1183,4.804297774
2024/6/22,40,5,31,132,2016,4.834082734
2024/6/23,46,5,59,210,3195,4.850071124
2024/6/24,51,13,46,160,2521,4.822644214
2024/6/25,43,7,20,-32,221,4.223938224
2024/6/26,32,7,21,88,1313,4.809034908
2024/6/27,37,2,29,110,1617,4.820612813
2024/6/28,47,12,43,134,2067,4.80720799
2024/6/29,40,15,47,181,2773,4.842931937
2024/6/30,67,16,53,251,3440,4.824144238
2024/7/1,63,21,55,192,3102,4.820273813
2024/7/2,47,10,49,148,2344,4.821401078
2024/7/3,35,12,41,155,2325,4.839174455
2024/7/4,49,14,61,193,2515,4.804731638
2024/7/5,67,23,52,227,2859,4.793060719
2024/7/6,63,15,68,235,3229,4.814958449
2024/7/7,55,16,48,216,3336,4.842004903
2024/7/8,48,8,35,145,1774,4.785572139
2024/7/9,85,43,63,301,4142,4.806646526
2024/7/10,46,17,61,192,2677,4.816572001
2024/7/11,66,26,47,205,2784,4.795076726
2024/7/12,52,19,43,155,2497,4.817064353
2024/7/13,92,19,48,206,2856,4.774293698
2024/7/14,69,13,54,248,2919,4.796851347
2024/7/15,80,15,58,196,2875,4.790012407
2024/7/16,82,19,53,189,2592,4.768313458
2024/7/17,77,13,56,193,2608,4.778758059
2024/7/18,65,19,52,208,2563,4.783625731
2024/7/19,84,21,55,187,2874,4.783918038
2024/7/20,88,20,50,205,2855,4.777190802
2024/7/21,73,26,74,234,3303,4.797304582
2024/7/22,47,13,77,229,3300,4.83360611
2024/7/23,75,14,68,236,3132,4.797446809
2024/7/24,80,29,61,231,3287,4.793926247
2024/7/25,103,24,56,226,3255,4.775655022
2024/7/26,82,20,74,234,3617,4.808790663
2024/7/27,94,29,67,247,3433,4.781912145
2024/7/28,103,35,75,253,3437,4.764283884
2024/7/29,46,15,28,163,1862,4.78807947
2024/7/30,91,28,66,278,3479,4.782343988
2024/7/31,81,22,49,216,3080,4.795823666
2024/8/1,82,23,72,224,2929,4.77027027
2024/8/2,98,18,70,225,3032,4.764449608
2024/8/3,143,28,79,224,3750,4.754261364
2024/8/4,148,23,91,298,4600,4.778875969
2024/8/5,133,28,91,338,4269,4.766207038
2024/8/6,90,31,50,253,3469,4.792961726
2024/8/7,97,17,75,203,2848,4.755555556
2024/8/8,90,10,65,249,3019,4.77599767
2024/8/9,97,27,64,210,2914,4.75634058
2024/8/10,86,29,74,197,3107,4.777841397
2024/8/11,80,19,53,206,2768,4.779590531
2024/8/12,80,20,55,221,3050,4.792469352
2024/8/13,88,27,60,187,2681,4.756818929
2024/8/14,83,22,60,227,2913,4.774583964
2024/8/15,58,9,46,181,2468,4.807385952
2024/8/16,95,23,78,212,2694,4.736621534
2024/8/17,92,21,73,268,3416,4.781653747
2024/8/18,88,21,60,210,2862,4.770132675
2024/8/19,72,27,53,219,2968,4.792153339
2024/8/20,61,22,62,186,2504,4.781305115
2024/8/21,58,17,60,166,2457,4.79369108
2024/8/22,73,22,57,174,2504,4.771731449
2024/8/23,70,11,62,164,2385,4.776745914
2024/8/24,45,15,44,96,1370,4.739490446
2024/8/25,105,13,58,226,2845,4.753310748
2024/8/26,82,18,61,231,2557,4.75076297
2024/8/27,102,23,50,210,2709,4.745636716
2024/8/28,74,6,52,168,2123,4.758151052
2024/8/29,66,16,49,176,2207,4.76690533
2024/8/30,72,20,50,175,2262,4.758433501
2024/8/31,65,16,45,172,2281,4.778984102
2024/9/1,61,17,62,179,2326,4.773913043
2024/9/2,49,17,33,116,1621,4.766339869
2024/9/3,32,5,20,65,740,4.712296984
2024/9/4,4,2,7,24,284,4.813084112
2024/9/5,20,13,12,62,743,4.758823529
2024/9/6,14,4,18,36,695,4.817470665
2024/9/7,38,5,20,120,1531,4.809218203
2024/9/8,43,11,51,194,2238,4.802522665
2024/9/9,48,14,63,199,2642,4.811530681
2024/9/10,25,-2,11,67,671,4.762953368
2024/9/11,28,2,19,47,678,4.737726098
2024/9/12,54,12,47,82,323,4.173745174
2024/9/13,610,137,281,530,3684,4.247806181
2024/9/14,136,36,57,153,1291,4.450687388
2024/9/15,201,52,121,261,3053,4.603308026
2024/9/16,128,24,35,-135,-873,5.632155907
2024/9/17,61,29,70,209,2404,4.754778219
2024/9/18,133,33,85,316,4184,4.764891602
2024/9/19,60,9,34,105,1357,4.71884984
2024/9/20,31,7,25,29,801,4.749160134
2024/9/21,27,8,21,67,997,4.784821429
2024/9/22,79,27,59,213,2824,4.772642099
2024/9/23,85,23,72,228,2819,4.757979548
2024/9/24,25,6,24,47,756,4.751748252
2024/9/25,28,1,27,-5,72,3.666666667
2024/9/26,33,9,19,0,188,4.208835341
2024/9/27,33,10,15,47,598,4.66002845
2024/9/28,53,7,23,93,1299,4.74779661
2024/9/29,59,21,54,141,2256,4.783484789
2024/9/30,33,17,25,56,816,4.694825766
2024/10/1,42,6,28,119,1421,4.776608911
2024/10/2,87,33,97,328,4670,4.814189837
2024/10/3,27,7,34,101,1403,4.81043257
2024/10/4,111,29,106,304,3753,4.756681385
2024/10/5,109,21,96,320,4402,4.79567502
2024/10/6,52,12,55,210,2630,4.809395066
2024/10/7,65,21,44,149,2196,4.773737374
2024/10/8,31,8,32,129,1731,4.823407561
2024/10/9,5,0,2,7,106,4.741666667
2024/10/10,116,9,18,50,717,4.365934066
2024/10/11,93,5,14,34,561,4.364922207
2024/10/12,101,14,16,29,600,4.332894737
2024/10/13,315,140,50,87,1385,4.055639858
2024/10/14,426,121,54,174,2265,4.227302632
2024/10/15,410,33,19,43,505,3.198019802
2024/10/16,188,17,11,27,356,3.577629382
2024/10/17,102,7,19,44,543,4.285314685
2024/10/18,75,17,23,53,613,4.423815621
2024/10/19,104,17,27,107,1522,4.646595385
2024/10/20,108,19,74,239,3198,4.759208356
2024/10/21,84,26,61,175,2368,4.738025055
2024/10/22,37,2,15,36,577,4.670164918
2024/10/23,27,7,9,44,563,4.706153846
2024/10/24,21,1,8,25,284,4.622418879
2024/10/25,58,9,23,59,806,4.618848168
2024/10/26,55,4,32,75,1394,4.762179487
2024/10/27,45,14,43,143,1871,4.786862004
2024/10/28,78,25,59,257,3377,4.799262381
2024/10/29,25,2,8,32,488,4.722522523
2024/10/30,13,10,16,47,539,4.7424
2024/10/31,41,4,9,38,564,4.646341463
2024/11/1,29,11,18,37,540,4.650393701
2024/11/2,32,8,24,97,1412,4.811188811
2024/11/3,56,22,71,179,2528,4.786064426
2024/11/4,67,19,61,181,2392,4.769117647
2024/11/5,33,11,19,68,620,4.639147803
2024/11/6,33,6,26,37,502,4.604304636
2024/11/7,34,1,11,37,415,4.602409639
2024/11/8,46,4,13,49,633,4.636241611
2024/11/9,50,-6,29,76,1242,4.772825306
2024/11/10,57,14,37,135,1752,4.759899749
